WMSize,DurLevel,TPresent,NT,gap,NSub,curDur,repDur,presentColorDeg,respColorDeg,WMRP,WMTestTime,repWaitTime
3,3,1,469,2,3,1.1,1.0778085,5.131268001,5.131268001,2,1.5200898,0.6072842
1,3,2,470,2,3,1.1,1.0218812,1.623156204,1.605702912,1,0.7927419,0.8639799
5,1,2,471,2,3,0.5,0.4780249,5.986479334,3.996803987,2,0.778788,0.5017557
3,1,1,472,2,3,0.5,0.6301006,2.897246558,2.897246558,1,1.0061333,0.5363636
3,2,2,473,2,3,0.8,0.5820498,1.710422667,3.857177647,2,0.9500914,0.5338263
1,1,1,474,2,3,0.5,0.590059,3.176499239,3.176499239,1,0.435125,0.3566794
5,5,1,475,2,3,1.7,1.3740393,2.042035225,2.042035225,1,1.2592568,0.8144259
3,1,2,476,2,3,0.5,0.5340521,2.164208272,6.038839212,2,0.8176815,0.4695933
1,2,1,477,2,3,0.8,0.8139165,3.106686069,3.106686069,1,0.5066866,0.66572
5,3,1,478,2,3,1.1,1.149978,3.455751919,3.455751919,1,1.2208117,0.5149823
1,2,2,479,2,3,0.8,0.7498458,4.450589593,5.794493117,2,0.5668516,0.5172272
1,4,2,480,2,3,1.4,1.5100386,5.742133239,1.396263402,2,0.5726101,1.3130378
5,2,1,481,1,3,0.8,0.7338751,5.585053606,5.585053606,1,0.9543794,0.5872556
1,3,1,482,1,3,1.1,0.9417717,4.607669225,4.607669225,1,0.4103029,0.7291881
5,2,2,483,1,3,0.8,0.9821572,1.692969374,1.082104136,2,0.8709893,0.6105412
3,5,1,484,1,3,1.7,1.5419945,5.393067389,5.393067389,1,0.7024025,0.6331975
1,1,1,485,1,3,0.5,0.637975,5.061454831,5.061454831,1,2.3538556,1.5909167
1,1,2,486,1,3,0.5,0.5660316,5.026548246,2.07694181,2,0.598743,0.5847848
5,5,2,487,1,3,1.7,1.5659885,3.036872898,3.612831552,2,0.9578186,0.4835951
3,4,1,488,1,3,1.4,1.1978847,0.20943951,0.20943951,1,0.9014018,0.7762082
1,4,1,489,1,3,1.4,1.9098063,1.850049007,1.850049007,1,0.9593227,0.4741234
1,5,1,490,1,3,1.7,1.4938954,5.218534463,5.218534463,1,0.6185366,0.4856922
5,3,1,491,1,3,1.1,1.2779543,3.595378259,3.595378259,1,1.0350738,0.7105891
5,1,2,492,1,3,0.5,0.5819749,0.942477796,0.017453293,1,0.7208574,0.4543565
3,1,1,493,1,3,0.5,0.4860456,5.410520681,5.410520681,1,0.7331342,0.5047475
5,1,1,494,1,3,0.5,0.4459306,2.059488517,2.059488517,2,1.2267874,0.4927128
3,3,1,495,1,3,1.1,1.0299572,1.570796327,1.570796327,1,0.6988177,0.5665537
1,2,2,496,1,3,0.8,0.7019945,5.148721293,0.785398163,2,0.7211052,0.5513078
3,2,2,497,1,3,0.8,0.8140185,2.600540585,4.22369679,2,0.7425818,0.4531002
5,4,2,498,1,3,1.4,1.3498637,2.757620218,3.787364477,1,2.9808743,0.8736236
1,5,2,499,1,3,1.7,1.6860671,1.518436449,1.047197551,1,0.8171612,0.4505349
3,1,2,500,1,3,0.5,0.597985,3.019419606,4.886921906,2,0.856231,0.4291357
1,4,2,501,1,3,1.4,1.7099265,0.977384381,4.066617157,2,0.5728529,0.4385883
5,3,2,502,1,3,1.1,0.7420637,0.959931089,5.794493117,2,1.014357,0.6664434
3,2,1,503,1,3,0.8,0.7339294,2.42600766,2.42600766,1,1.4144132,0.566533
3,5,2,504,1,3,1.7,1.5818678,4.450589593,4.345869837,1,4.1595849,0.4027506
1,3,2,505,1,3,1.1,1.4061219,1.343903524,6.108652382,2,0.5779573,0.6064621
5,4,1,506,1,3,1.4,1.2858384,2.251474735,2.251474735,1,1.7589147,0.5397266
5,5,1,507,1,3,1.7,1.5100903,6.143558967,6.143558967,2,0.7879935,0.6293682
3,3,2,508,1,3,1.1,1.0460482,0.06981317,3.961897402,2,0.676885,0.5785745
1,2,1,509,1,3,0.8,1.0139061,0.942477796,0.942477796,1,0.8009585,0.7224955
3,4,2,510,1,3,1.4,1.2459989,4.310963252,5.113814708,2,0.7315154,0.60973
1,2,1,511,2,3,0.8,0.7899818,6.178465552,6.178465552,1,0.5056662,0.9385141
3,3,1,512,2,3,1.1,1.0299809,5.724679947,5.724679947,1,0.660128,0.6343496
3,1,2,513,2,3,0.5,0.6219642,4.607669225,4.625122518,1,0.5530473,0.6144212
3,5,1,514,2,3,1.7,1.1979223,1.972222055,1.972222055,1,1.0032831,0.6237216
5,2,2,515,2,3,0.8,0.7659001,1.117010721,6.021385919,2,0.7849623,0.4196303
1,3,2,516,2,3,1.1,1.1579946,5.532693729,0.855211333,1,0.6185021,0.6379165
5,4,2,517,2,3,1.4,1.1819679,4.01425728,1.518436449,1,0.7039356,0.5865599
1,4,2,518,2,3,1.4,1.405913,2.181661565,3.839724354,2,0.5635883,0.5326895
5,4,1,519,2,3,1.4,1.4860351,3.228859116,3.228859116,2,0.7250513,0.4459805
5,1,1,520,2,3,0.5,0.5020817,1.500983157,1.500983157,2,1.020318,0.4125412
1,5,1,521,2,3,1.7,1.5020515,5.410520681,5.410520681,1,0.5105364,0.4564148
1,1,1,522,2,3,0.5,0.6860674,3.926990817,3.926990817,1,0.5996144,0.6068367
1,5,2,523,2,3,1.7,1.6700792,6.108652382,3.735004599,2,0.8370473,0.6283081
5,5,1,524,2,3,1.7,1.5420571,5.759586532,5.759586532,2,1.1039469,0.3843981
5,3,2,525,2,3,1.1,1.0380986,2.024581932,1.151917306,1,1.4773723,0.5524653
5,5,2,526,2,3,1.7,1.4620306,3.595378259,4.537856055,2,1.1211117,0.7991511
3,3,2,527,2,3,1.1,1.2058571,0.174532925,0.20943951,1,0.7979475,0.5852499
1,1,2,528,2,3,0.5,0.6860273,0.453785606,5.218534463,2,0.6974439,0.6505849
3,2,1,529,2,3,0.8,0.7099721,1.553343034,1.553343034,1,0.7934128,0.5100209
3,1,1,530,2,3,0.5,0.5499565,3.787364477,3.787364477,1,1.3112172,0.742349
3,2,2,531,2,3,0.8,0.7338482,5.427973974,1.884955592,2,1.2460024,1.1156315
3,4,2,532,2,3,1.4,1.5019618,3.804817769,2.234021443,2,1.4767126,0.4212347
5,2,1,533,2,3,0.8,0.8380377,3.525565089,3.525565089,1,0.6074363,0.3463662
5,1,2,534,2,3,0.5,0.6538382,0.558505361,5.497787144,1,0.8363579,0.4355033
1,4,1,535,2,3,1.4,1.5100397,2.35619449,2.35619449,1,0.6102596,0.4357106
3,5,2,536,2,3,1.7,1.7258427,0.191986218,0.558505361,1,0.7755715,0.5668102
1,2,2,537,2,3,0.8,1.0459288,3.717551307,5.044001538,2,0.569525,0.4492453
1,3,1,538,2,3,1.1,1.1339268,0.785398163,0.785398163,1,0.4847552,0.6476018
3,4,1,539,2,3,1.4,1.5828663,6.108652382,6.108652382,1,0.7119,0.5781448
5,3,1,540,2,3,1.1,1.1580402,5.201081171,5.201081171,2,1.1277837,1.1602221
5,5,2,541,1,3,1.7,1.6379216,1.239183769,5.881759579,2,0.9963137,0.593465
3,1,1,542,1,3,0.5,0.597984,0.017453293,0.017453293,1,0.6405087,0.5213878
5,3,1,543,1,3,1.1,1.1499663,1.082104136,1.082104136,2,0.8041064,0.9395234
5,1,2,544,1,3,0.5,0.5578707,1.186823891,2.722713633,2,0.5470694,0.4807566
3,2,2,545,1,3,0.8,0.637965,0.06981317,3.787364477,2,0.6184917,0.5500901
5,4,2,546,1,3,1.4,1.1260521,2.21656815,5.672320069,2,0.700344,0.5304377
5,2,1,547,1,3,0.8,0.7739445,4.398229715,4.398229715,2,3.0264375,0.6890508
1,1,2,548,1,3,0.5,0.5819879,2.792526803,5.637413484,2,0.460195944,0.7743736
5,5,1,549,1,3,1.7,1.1179137,0.785398163,0.785398163,2,1.1118887,0.5585271
1,2,1,550,1,3,0.8,0.9580401,3.857177647,3.857177647,1,0.7233398,0.5643131
1,1,1,551,1,3,0.5,0.7498854,0.41887902,0.41887902,1,0.5842157,0.8189956
1,5,1,552,1,3,1.7,1.694062,5.026548246,5.026548246,1,0.6980295,0.5016323
3,1,2,553,1,3,0.5,0.6060477,5.550147021,3.106686069,2,0.585974,0.7064592
3,2,1,554,1,3,0.8,0.781909,4.328416545,4.328416545,1,0.8330746,0.5712323
3,5,1,555,1,3,1.7,1.781952,5.113814708,5.113814708,1,0.8991719,0.5565016
1,3,2,556,1,3,1.1,1.0699808,3.996803987,0.13962634,2,0.8237612,1.1318629
3,4,1,557,1,3,1.4,1.2379196,4.049163865,4.049163865,1,0.7836625,0.4635086
1,4,2,558,1,3,1.4,1.4539691,4.08407045,0.855211333,2,0.5016315,0.5370156
3,4,2,559,1,3,1.4,1.4140151,3.892084232,5.462880559,2,0.6851467,0.418294
5,3,2,560,1,3,1.1,1.2540598,5.602506899,0.541052068,2,1.2426813,0.542529
5,4,1,561,1,3,1.4,1.1819278,3.403392041,3.403392041,1,0.7970507,0.84194
1,4,1,562,1,3,1.4,1.4858769,4.36332313,4.36332313,1,0.6880253,0.5740401
1,2,2,563,1,3,0.8,0.8858272,2.652900463,4.50294947,2,0.8539329,0.5972614
3,3,2,564,1,3,1.1,1.029945,3.403392041,1.256637061,2,0.7696319,1.0486879
1,5,2,565,1,3,1.7,1.5580254,6.143558967,2.565634,2,0.6342427,0.2796575
5,2,2,566,1,3,0.8,0.5419491,0.715584993,2.827433388,2,0.9335173,0.4655448
1,3,1,567,1,3,1.1,1.0538849,2.42600766,2.42600766,1,0.4423276,0.5088799
3,5,2,568,1,3,1.7,1.6619888,1.79768913,1.570796327,2,0.5852481,0.5413148
3,3,1,569,1,3,1.1,1.3017392,5.881759579,5.881759579,1,0.8211836,0.4392483
5,1,1,570,1,3,0.5,0.437879,2.565634,2.565634,1,0.7308254,0.6170891
3,1,2,571,2,3,0.5,0.6060122,1.047197551,3.106686069,2,0.8264645,0.6650399
1,5,2,572,2,3,1.7,1.5260354,6.23082543,0.157079633,1,1.5040116,0.74226
3,3,1,573,2,3,1.1,1.302049,3.141592654,3.141592654,1,0.9737284,0.6888561
1,4,1,574,2,3,1.4,1.7979792,0.785398163,0.785398163,1,0.9835697,0.5114218
1,5,1,575,2,3,1.7,1.7098958,1.466076572,1.466076572,1,0.537589,0.4851498
5,5,1,576,2,3,1.7,1.6061645,3.316125579,3.316125579,1,0.8202913,0.4250668
1,1,1,577,2,3,0.5,0.5899179,5.445427266,5.445427266,1,0.641234,0.4876644
5,2,2,578,2,3,0.8,0.5979543,0.994837674,3.054326191,2,0.851142422,0.4321866
3,3,2,579,2,3,1.1,1.1579785,5.811946409,0.174532925,1,0.962741,0.4298335
3,2,1,580,2,3,0.8,0.8139576,5.497787144,5.497787144,2,1.4865585,0.8609354
1,2,2,581,2,3,0.8,0.7499447,5.288347634,1.745329252,2,0.4406127,0.6358942
3,4,2,582,2,3,1.4,1.3498671,5.044001538,0.872664626,2,0.7997527,0.5596982
1,3,1,583,2,3,1.1,1.0379429,1.169370599,1.169370599,1,4.0138662,1.0363651
3,5,1,584,2,3,1.7,1.6460854,2.00712864,2.00712864,2,2.2662721,0.4663643
5,3,1,585,2,3,1.1,1.1738605,4.136430327,4.136430327,1,1.1447237,0.6285693
5,2,1,586,2,3,0.8,0.750058,2.967059728,2.967059728,1,1.023035,0.4757267
5,1,2,587,2,3,0.5,0.4861488,1.588249619,0.261799388,2,0.7610895,0.4587038
1,1,2,588,2,3,0.5,0.6058818,2.670353756,1.919862177,2,0.8580149,0.4314187
3,2,2,589,2,3,0.8,0.6780195,4.537856055,1.134464014,2,1.7677484,0.4484164
1,3,2,590,2,3,1.1,0.6618279,5.462880559,2.321287905,2,0.7619538,0.5419849
3,5,2,591,2,3,1.7,1.8298742,3.385938749,5.096361416,2,0.656681,0.4725397
3,4,1,592,2,3,1.4,1.5339589,2.129301687,2.129301687,1,0.8822545,0.8951089
1,4,2,593,2,3,1.4,1.5740622,4.01425728,5.934119457,2,0.9988514,0.5596428
3,1,1,594,2,3,0.5,0.5739812,1.343903524,1.343903524,1,0.8718894,0.6276259
5,4,1,595,2,3,1.4,1.2860357,1.378810109,1.378810109,1,0.6301374,0.4219281
5,1,1,596,2,3,0.5,0.5500414,5.567600314,5.567600314,1,0.937304,0.3618151
5,3,2,597,2,3,1.1,1.0938602,3.787364477,5.288347634,2,0.6508274,0.360745
5,5,2,598,2,3,1.7,1.5099212,5.131268001,0.907571211,2,0.798343,0.3815857
5,4,2,599,2,3,1.4,1.5657025,3.665191429,5.410520681,1,1.0213839,0.9913502
1,2,1,600,2,3,0.8,0.7499748,4.677482395,4.677482395,1,0.5723486,0.3813702
3,2,2,601,1,3,0.8,0.7979166,3.682644722,3.822271062,1,0.795623,0.5495008
1,4,1,602,1,3,1.4,1.1738441,4.764748858,4.764748858,1,0.4622395,0.6928048
3,4,2,603,1,3,1.4,1.5499522,0.017453293,5.148721293,2,0.7858316,0.4205002
5,5,2,604,1,3,1.7,1.533912,5.916666164,0.488692191,2,1.3967677,0.4308068
3,5,1,605,1,3,1.7,1.6219157,3.822271062,3.822271062,1,2.8195541,0.6419542
1,1,2,606,1,3,0.5,0.5100077,1.169370599,5.113814708,2,0.527466,0.5997488
1,2,1,607,1,3,0.8,0.6617247,4.310963252,4.310963252,1,0.5439217,0.5234224
5,1,1,608,1,3,0.5,0.5500957,3.926990817,3.926990817,1,0.5749179,0.5508393
5,2,1,609,1,3,0.8,0.6458422,5.480333851,5.480333851,1,2.6750108,0.3926006
1,1,1,610,1,3,0.5,0.5899946,1.134464014,1.134464014,1,0.4449415,0.5088313
5,3,2,611,1,3,1.1,0.6461096,5.567600314,2.513274123,2,0.8224393,0.4957883
3,4,1,612,1,3,1.4,1.1340195,5.323254219,5.323254219,1,3.0939687,0.5736501
1,3,2,613,1,3,1.1,1.2217652,5.183627878,0.890117919,2,0.6188538,0.5916059
3,1,2,614,1,3,0.5,0.6218641,0.017453293,2.268928028,2,0.6675454,0.5589407
5,1,2,615,1,3,0.5,0.5578885,1.815142422,2.094395102,2,1.100214,0.5739327
5,5,1,616,1,3,1.7,1.5341371,5.654866776,5.654866776,1,1.5325624,0.3809618
5,4,2,617,1,3,1.4,1.1499801,3.089232776,0.855211333,2,0.7283756,0.9440419
1,3,1,618,1,3,1.1,1.2460394,3.316125579,3.316125579,1,0.484211,0.5519082
3,5,2,619,1,3,1.7,1.5419932,5.462880559,4.049163865,2,0.797479,0.3652402
3,2,1,620,1,3,0.8,0.6059281,5.427973974,5.427973974,1,0.7645177,0.7341173
1,2,2,621,1,3,0.8,0.6939639,4.817108736,0.436332313,2,2.7754432,0.990479
5,3,1,622,1,3,1.1,0.8618887,4.886921906,4.886921906,1,1.0364609,0.4614896
5,2,2,623,1,3,0.8,0.6379034,3.787364477,2.199114858,2,0.7792439,0.4758149
3,3,2,624,1,3,1.1,1.1978482,4.118977035,0.802851456,2,0.8914614,0.4409676
1,5,2,625,1,3,1.7,1.7499427,3.438298626,3.193952531,1,0.7604159,0.4525317
1,4,2,626,1,3,1.4,1.2699139,4.380776423,1.692969374,2,0.4313634,0.9228334
5,4,1,627,1,3,1.4,1.3579463,1.692969374,1.692969374,1,0.6712847,0.5343278
3,1,1,628,1,3,0.5,0.5020144,1.308996939,1.308996939,1,0.6526378,0.5132614
1,5,1,629,1,3,1.7,1.581949,6.108652382,6.108652382,1,2.4600656,1.0074228
3,3,1,630,1,3,1.1,1.1180128,1.151917306,1.151917306,1,0.6321806,0.7425805
5,1,1,631,1,3,0.5,0.5738403,0.575958653,0.575958653,1,3.1091263,0.4583367
5,2,2,632,1,3,0.8,0.7338603,0.593411946,3.298672286,2,0.7101685,0.457715
5,4,1,633,1,3,1.4,1.230048,6.108652382,6.108652382,1,0.8517019,0.4425637
3,3,2,634,1,3,1.1,1.1179644,4.677482395,3.124139361,2,1.0915849,0.4543841
1,4,1,635,1,3,1.4,1.1019089,4.852015321,4.852015321,1,4.2255278,1.1766648
5,3,1,636,1,3,1.1,1.1259936,3.071779484,3.071779484,2,0.9931459,0.485707
1,5,1,637,1,3,1.7,1.7101443,0.244346095,0.244346095,1,1.0522518,0.4463307
1,3,1,638,1,3,1.1,1.2222386,5.969026042,5.969026042,1,0.5733326,1.1275112
3,4,1,639,1,3,1.4,1.5658756,4.188790205,4.188790205,1,0.8932484,0.3829778
5,1,2,640,1,3,0.5,0.4220761,2.932153143,0.506145483,2,0.729857032,0.5821151
3,4,2,641,1,3,1.4,1.3258177,5.201081171,4.415683008,2,0.7977933,0.5736731
3,2,2,642,1,3,0.8,0.9738227,1.047197551,0.977384381,1,0.7986838,0.5266119
3,2,1,643,1,3,0.8,0.8380911,2.42600766,2.42600766,1,0.8841148,0.9432174
1,2,1,644,1,3,0.8,0.8699415,1.553343034,1.553343034,1,0.5619192,1.0175437
3,5,1,645,1,3,1.7,1.7979984,4.031710572,4.031710572,1,0.716007,0.4163994
5,5,2,646,1,3,1.7,1.5739507,0.383972435,3.525565089,2,0.7008713,0.3080105
3,3,1,647,1,3,1.1,0.9500862,5.811946409,5.811946409,1,0.6580329,0.8375791
5,5,1,648,1,3,1.7,1.2939329,2.984513021,2.984513021,1,0.7619051,1.0764535
1,1,2,649,1,3,0.5,0.5900143,5.288347634,6.021385919,1,0.7908515,0.5440296
5,4,2,650,1,3,1.4,1.3260138,4.939281783,3.176499239,2,0.6954102,0.3919701
1,2,2,651,1,3,0.8,0.8140368,2.897246558,3.193952531,1,0.496196,0.588305
3,1,2,652,1,3,0.5,0.6698613,0.052359878,3.665191429,2,0.6803854,0.4491175
3,5,2,653,1,3,1.7,1.3101101,4.764748858,5.934119457,2,1.0696747,0.5059356
1,1,1,654,1,3,0.5,0.6060036,4.537856055,4.537856055,1,0.5289559,0.4557715
5,3,2,655,1,3,1.1,1.1179553,4.468042885,5.235987756,2,0.8432967,0.9206704
1,3,2,656,1,3,1.1,1.3339628,0.785398163,1.221730476,2,0.6784543,0.5662604
3,1,1,657,1,3,0.5,0.6139618,4.71238898,4.71238898,1,0.9608205,0.4640988
5,2,1,658,1,3,0.8,0.6699642,2.967059728,2.967059728,1,0.9269582,0.5392492
1,5,2,659,1,3,1.7,1.5579224,5.166174586,1.850049007,2,0.5965245,0.398678
1,4,2,660,1,3,1.4,1.3020348,2.35619449,4.049163865,2,0.6487859,0.9175627
1,2,1,661,1,3,0.8,0.8221089,3.595378259,3.595378259,1,0.5120239,0.7382421
1,4,2,662,1,3,1.4,1.1900087,1.79768913,0.488692191,2,0.7348949,0.4523004
3,2,2,663,1,3,0.8,0.9179311,3.141592654,3.176499239,1,3.701548,0.8981812
5,5,1,664,1,3,1.7,1.26196,5.969026042,5.969026042,1,1.3712611,0.5269164
3,4,1,665,1,3,1.4,1.677838,5.061454831,5.061454831,1,8.5500908,1.0135997
1,4,1,666,1,3,1.4,1.3579077,5.235987756,5.235987756,1,0.5067489,0.5220052
1,3,1,667,1,3,1.1,1.1339141,6.126105675,6.126105675,1,0.7126574,0.6267781
5,3,1,668,1,3,1.1,1.1499038,2.024581932,2.024581932,1,0.7870525,0.4969764
5,4,2,669,1,3,1.4,1.2380565,0.977384381,3.857177647,1,0.9227779,0.5084802
5,2,2,670,1,3,0.8,0.7259152,1.884955592,2.164208272,1,0.7990734,0.3664931
5,4,1,671,1,3,1.4,1.1578924,2.094395102,2.094395102,2,0.9211001,0.5036405
5,3,2,672,1,3,1.1,1.1579435,0.872664626,0.733038286,2,0.6849663,0.4491928
5,5,2,673,1,3,1.7,1.3658276,2.373647783,2.21656815,1,2.72625,0.5424204
3,3,2,674,1,3,1.1,1.1340143,5.462880559,2.321287905,2,0.7469673,0.4461485
5,2,1,675,1,3,0.8,0.7979916,5.742133239,5.742133239,1,1.0081496,0.6458885
3,1,2,676,1,3,0.5,0.4379061,4.57276264,0.488692191,2,0.9549818,0.50044
3,5,1,677,1,3,1.7,1.494053,4.15388362,4.15388362,1,0.6221751,0.2976414
1,2,2,678,1,3,0.8,0.829989,0.907571211,4.834562028,2,0.5235857,0.3341311
1,1,2,679,1,3,0.5,0.66191,5.113814708,1.535889742,2,0.5937517,0.4750858
3,5,2,680,1,3,1.7,1.5420105,4.974188368,0.157079633,1,1.802927,0.2548007
5,1,1,681,1,3,0.5,0.502057,3.822271062,3.822271062,2,0.8315943,0.4076579
1,3,2,682,1,3,1.1,1.1018734,1.570796327,0.296705973,2,0.5023413,0.514826
1,1,1,683,1,3,0.5,0.5179238,5.707226654,5.707226654,1,0.5166375,0.6388601
5,1,2,684,1,3,0.5,0.549986,1.169370599,5.567600314,2,1.4088365,0.4365457
1,5,2,685,1,3,1.7,1.5100961,2.373647783,3.979350695,2,0.5917429,0.3333965
3,4,2,686,1,3,1.4,1.6060391,0.959931089,0.715584993,2,0.9482418,0.6086669
1,5,1,687,1,3,1.7,1.5657991,4.625122518,4.625122518,1,0.7312598,0.5311469
3,3,1,688,1,3,1.1,1.3820132,3.926990817,3.926990817,1,0.6164994,0.5706887
3,2,1,689,1,3,0.8,0.806223,6.073745797,6.073745797,1,0.7902646,0.352474
3,1,1,690,1,3,0.5,0.5418236,2.164208272,2.164208272,1,0.7000215,0.53925
1,4,1,691,2,3,1.4,1.5099821,2.670353756,2.670353756,1,0.3921467,0.4252617
5,2,1,692,2,3,0.8,0.8779556,0.855211333,0.855211333,1,1.7102956,0.5051926
1,5,1,693,2,3,1.7,1.5499951,1.727875959,1.727875959,1,0.4319403,0.5347547
5,1,2,694,2,3,0.5,0.4779793,3.647738137,4.206243497,2,0.8137337,0.5631779
5,1,1,695,2,3,0.5,0.4458998,3.787364477,3.787364477,1,0.7724811,0.6017232
1,1,1,696,2,3,0.5,0.5736658,5.602506899,5.602506899,1,0.9874208,0.6983724
1,1,2,697,2,3,0.5,0.5418741,4.921828491,4.36332313,2,0.6521448,0.6808107
5,2,2,698,2,3,0.8,0.6299041,5.829399702,0.034906585,1,0.8130651,0.4188035
3,1,2,699,2,3,0.5,0.6060028,4.694935688,1.675516082,2,1.2517395,0.4414794
5,4,2,700,2,3,1.4,1.198022,3.298672286,1.047197551,2,0.7650442,0.4505499
3,2,1,701,2,3,0.8,1.0058785,4.15388362,4.15388362,1,0.5326559,0.3589483
3,5,2,702,2,3,1.7,1.9740415,3.682644722,4.206243497,2,1.1312581,0.5561179
3,4,2,703,2,3,1.4,1.5180038,1.553343034,1.466076572,1,1.0756619,0.8707849
5,5,2,704,2,3,1.7,1.7501258,0.104719755,0.488692191,1,0.8919237,0.3974089
1,3,1,705,2,3,1.1,1.4299459,0.104719755,0.104719755,1,0.6487911,0.5810214
5,3,1,706,2,3,1.1,0.9179947,2.775073511,2.775073511,1,1.7072495,0.395483
3,3,1,707,2,3,1.1,1.0939899,0.436332313,0.436332313,1,0.5432665,0.9317715
5,5,1,708,2,3,1.7,0.7338898,0.506145483,0.506145483,2,0.8265938,0.6703599
1,3,2,709,2,3,1.1,0.9737888,4.64257581,1.082104136,2,0.8611304,0.9663487
3,5,1,710,2,3,1.7,1.4620909,4.188790205,4.188790205,1,1.165982,0.4874702
1,5,2,711,2,3,1.7,1.5500199,5.899212872,3.473205211,2,0.5546415,0.7960753
5,3,2,712,2,3,1.1,1.5418479,0.244346095,6.16101226,1,0.7629508,0.5293752
3,4,1,713,2,3,1.4,1.2138842,2.49582083,2.49582083,1,0.6371614,0.5013791
5,4,1,714,2,3,1.4,1.2219113,0.890117919,0.890117919,1,1.0164328,0.3964747
1,4,2,715,2,3,1.4,1.3659505,4.345869837,3.106686069,2,1.1772074,0.5207881
1,2,1,716,2,3,0.8,0.9818784,0.645771823,0.645771823,1,1.5600905,0.5949994
3,1,1,717,2,3,0.5,0.4540775,3.909537524,3.909537524,1,0.885082,0.4863125
1,2,2,718,2,3,0.8,0.6859752,5.445427266,1.012290966,2,0.556122,0.3781993
3,2,2,719,2,3,0.8,0.5978909,1.413716694,0.872664626,1,0.7724634,0.3584921
3,3,2,720,2,3,1.1,1.1098292,2.268928028,6.056292504,2,0.7001473,0.3541232
5,3,1,1,2,4,1.1,0.8777108,1.815142422,1.815142422,1,1.2218797,2.4272683
3,5,1,2,2,4,1.7,1.4373373,2.513274123,2.513274123,1,2.8625952,1.7176347
1,4,1,3,2,4,1.4,1.325195,5.427973974,5.427973974,1,0.8155778,2.1071316
3,1,1,4,2,4,0.5,0.5260874,1.326450232,1.326450232,1,0.9063568,2.9949161
1,5,2,5,2,4,1.7,1.421932,5.131268001,3.874630939,2,1.1793699,4.4824467
1,3,1,6,2,4,1.1,0.8298242,1.902408885,1.902408885,1,0.8994068,1.1997909
1,1,1,7,2,4,0.5,0.5578384,2.670353756,2.670353756,1,0.9721407,1.1481863
5,2,2,8,2,4,0.8,0.6299178,3.822271062,0.767944871,2,1.0509493,0.1411323
5,4,1,9,2,4,1.4,0.6299196,5.689773362,5.689773362,1,2.5286612,2.3047235
3,4,1,10,2,4,1.4,0.9579108,1.93731547,1.93731547,2,3.0650393,1.6447176
3,5,2,11,2,4,1.7,0.9100091,5.445427266,5.602506899,1,1.3734982,3.5634972
3,2,2,12,2,4,0.8,0.6858043,2.792526803,4.485496178,2,3.6295019,2.4713945
1,2,1,13,2,4,0.8,1.1179516,6.23082543,6.23082543,1,0.8103957,2.677533
1,1,2,14,2,4,0.5,0.5339258,3.211405824,3.106686069,1,0.8830646,2.8702757
1,5,1,15,2,4,1.7,1.094048,2.617993878,2.617993878,1,0.5114469,1.1485473
5,4,2,16,2,4,1.4,0.8699,4.276056667,3.054326191,1,2.7534918,1.4999139
5,1,1,17,2,4,0.5,0.5418565,3.403392041,3.403392041,1,2.0915274,1.2884936
3,2,1,18,2,4,0.8,0.6459931,5.427973974,5.427973974,1,0.9292707,1.2487132
1,2,2,19,2,4,0.8,0.6459833,4.08407045,4.398229715,2,0.9148213,2.5169043
3,4,2,20,2,4,1.4,0.7980701,1.117010721,3.94444411,2,1.8005069,2.8869167
5,3,2,21,2,4,1.1,0.758027,4.921828491,3.665191429,2,2.0247298,2.8693013
5,5,1,22,2,4,1.7,0.9020561,0.767944871,0.767944871,1,1.1016369,2.3968447
5,5,2,23,2,4,1.7,0.7499057,4.520402763,4.031710572,2,3.4374696,1.7905388
1,3,2,24,2,4,1.1,1.1020211,3.385938749,4.764748858,2,1.2562079,1.4411226
3,1,2,25,2,4,0.5,0.3900516,3.228859116,1.099557429,2,1.2481009,1.1783937
1,4,2,26,2,4,1.4,1.2299503,0.20943951,5.689773362,1,0.9513039,1.479796
5,2,1,27,2,4,0.8,0.725999,2.583087293,2.583087293,1,2.307109,1.3539821
3,3,2,28,2,4,1.1,0.8618783,4.468042885,3.682644722,2,1.59487,1.4677351
3,3,1,29,2,4,1.1,0.7899806,0.401425728,0.401425728,1,2.0296514,2.1840035
5,1,2,30,2,4,0.5,0.5418869,4.764748858,4.607669225,1,3.6716686,2.417104
3,3,1,31,1,4,1.1,0.7899585,4.415683008,4.415683008,1,0.957326,1.9914168
5,3,1,32,1,4,1.1,0.9819757,4.01425728,4.01425728,2,1.4640092,1.4196268
1,3,1,33,1,4,1.1,0.8139672,3.071779484,3.071779484,1,1.0603956,1.4340296
3,1,2,34,1,4,0.5,0.5818251,2.111848395,1.989675347,1,0.9792535,1.4067059
1,4,1,35,1,4,1.4,1.0299539,0.959931089,0.959931089,1,0.6346294,2.1322777
5,5,1,36,1,4,1.7,1.3899649,4.188790205,4.188790205,1,1.4806696,3.0538705
1,5,2,37,1,4,1.7,1.1178829,1.483529864,0.506145483,2,2.7773842,1.6102204
3,5,1,38,1,4,1.7,1.2778835,0.890117919,0.890117919,1,2.5476278,3.1274474
1,2,2,39,1,4,0.8,0.8940192,3.612831552,4.066617157,2,1.1412582,2.0465241
5,5,2,40,1,4,1.7,1.0219729,0.331612558,2.181661565,2,1.5033763,1.8124124
