"","WMSize","DurLevel","TPresent","NT","NSub","curDur","repDur","repWaitTime","WMRP","WMRTTest","Crr","repBias","Exp","gap","Gap","valid","log_RP","log_dur"
"5513",1,1,2,113,16,0.5,0.4540403,0.5115622,2,0.528993,1,0.262421558,"Exp6a",4,4.2,1,-0.78956931836048,-0.693147180559945
"5514",3,4,2,114,16,1.4,1.4379945,0.4261147,2,0.6274221,1,0.235003198,"Exp6a",4,3.3,1,0.363249434534934,0.336472236621213
"5515",1,2,2,115,16,0.8,0.5258702,0.5367674,2,0.6418873,1,0.336508702,"Exp6a",4,3.9,1,-0.642700864757512,-0.22314355131421
"5516",5,4,1,116,16,1.4,1.5260613,0.2795786,2,0.5683887,1,0.22752229,"Exp6a",4,3.3,1,0.422690102435536,0.336472236621213
"5517",5,2,1,117,16,0.8,0.437967,0.5608855,1,0.6257718,1,0.336939281,"Exp6a",4,3.9,1,-0.82561171390983,-0.22314355131421
"5518",1,5,2,118,16,1.7,1.4379325,0.5056827,2,0.5307631,1,0.274543924,"Exp6a",4,3,1,0.363206318002415,0.53062825106217
"5519",5,2,2,119,16,0.8,0.5258719,0.5813039,2,0.6704486,1,0.336939281,"Exp6a",4,3.9,1,-0.642697632025837,-0.22314355131421
"5520",3,5,2,120,16,1.7,2.158027,0.5940944,2,0.5634834,1,0.433877241,"Exp6a",4,3,1,0.769194378342475,0.53062825106217
"5521",3,5,1,121,16,1.7,1.645915,0.5038508,1,0.4647364,1,0.433877241,"Exp6a",4,3,1,0.498296460581251,0.53062825106217
"5522",3,1,1,122,16,0.5,0.6459096,0.5469827,1,0.5644906,1,0.403976367,"Exp6a",4,4.2,1,-0.437095723072277,-0.693147180559945
"5523",3,2,2,123,16,0.8,0.661865,0.7725851,2,0.4857573,1,0.350497837,"Exp6a",4,3.9,1,-0.412693671333614,-0.22314355131421
"5524",3,4,1,124,16,1.4,1.5179082,0.4444541,1,0.5577412,1,0.235003198,"Exp6a",4,3.3,1,0.417333202836493,0.336472236621213
"5525",1,2,2,125,16,0.8,0.9899019,0.4874272,2,0.5922087,1,0.336508702,"Exp6a",4,3.9,1,-0.0101494316724208,-0.22314355131421
"5526",5,4,2,126,16,1.4,1.285882,0.5816551,2,0.6068987,1,0.22752229,"Exp6a",4,3.3,1,0.251444864218214,0.336472236621213
"5527",1,1,2,127,16,0.5,0.6938813,0.5483336,2,0.597568,1,0.262421558,"Exp6a",4,4.2,1,-0.365454370567885,-0.693147180559945
"5528",3,1,2,128,16,0.5,0.5739357,0.5237995,2,0.564923,1,0.403976367,"Exp6a",4,4.2,1,-0.555237909843304,-0.693147180559945
"5529",3,2,1,129,16,0.8,0.5979515,1.1368762,2,0.8663064,1,0.350497837,"Exp6a",4,3.9,1,-0.514245631999516,-0.22314355131421
"5530",1,4,2,130,16,1.4,1.1900528,0.4047864,2,0.4140497,1,0.209665157,"Exp6a",4,3.3,1,0.173997675887029,0.336472236621213
"5531",3,4,2,131,16,1.4,1.5179464,0.3824655,2,0.4477837,1,0.235003198,"Exp6a",4,3.3,1,0.417358368732121,0.336472236621213
"5532",5,1,1,132,16,0.5,0.6699044,0.4917388,1,0.5809136,1,0.257888354,"Exp6a",4,4.2,1,-0.400620263344986,-0.693147180559945
"5533",1,5,2,133,16,1.7,1.3339983,0.3506585,2,0.4159045,1,0.274543924,"Exp6a",4,3,1,0.288180673129801,0.53062825106217
"5534",1,5,1,134,16,1.7,1.669904,0.396577,1,0.4057701,1,0.274543924,"Exp6a",4,3,1,0.512766139746396,0.53062825106217
"5535",5,1,2,135,16,0.5,0.3500111,0.4751876,2,0.5324003,1,0.257888354,"Exp6a",4,4.2,1,-1.04979041071585,-0.693147180559945
"5536",1,2,1,136,16,0.8,0.6300066,0.3556406,1,0.300538,1,0.336508702,"Exp6a",4,3.9,1,-0.462024983460957,-0.22314355131421
"5537",5,2,2,137,16,0.8,0.6779198,0.3493828,2,0.5106768,1,0.336939281,"Exp6a",4,3.9,1,-0.388726287123993,-0.22314355131421
"5538",1,3,2,138,16,1.1,1.4138042,0.3496574,1,0.7749195,1,0.162351501,"Exp6a",4,3.6,1,0.34628408546752,0.0953101798043249
"5539",3,3,1,139,16,1.1,1.4458555,0.6726662,2,0.6175503,1,0.30755226,"Exp6a",4,3.6,1,0.368701187899447,0.0953101798043249
"5540",5,3,2,140,16,1.1,0.6458905,0.6452794,2,0.7024318,1,0.303749651,"Exp6a",4,3.6,1,-0.437125294211034,0.0953101798043249
"5541",3,3,2,141,16,1.1,1.4459669,0.3159026,2,0.4768113,1,0.30755226,"Exp6a",4,3.6,1,0.368778232741519,0.0953101798043249
"5542",3,5,2,142,16,1.7,1.8937991,0.4869164,2,0.4880737,1,0.433877241,"Exp6a",4,3,1,0.638584917332172,0.53062825106217
"5543",5,5,1,143,16,1.7,1.3419426,0.4967378,1,0.6735646,1,0.336677296,"Exp6a",4,3,1,0.294118265652627,0.53062825106217
"5544",5,3,1,144,16,1.1,0.941887,0.5761613,2,0.4893305,1,0.303749651,"Exp6a",4,3.6,1,-0.0598699691384098,0.0953101798043249
"5545",1,1,1,145,16,0.5,0.685972,0.5646354,1,0.3820782,1,0.262421558,"Exp6a",4,4.2,1,-0.376918468415791,-0.693147180559945
"5546",1,4,1,146,16,1.4,1.0459117,0.6758577,1,0.3970059,1,0.209665157,"Exp6a",4,3.3,1,0.0448889452534265,0.336472236621213
"5547",5,4,1,147,16,1.4,1.3660199,0.4644539,2,0.6174735,1,0.22752229,"Exp6a",4,3.3,1,0.311901329124476,0.336472236621213
"5548",5,5,2,148,16,1.7,1.4298874,0.3685019,2,0.9376201,1,0.336677296,"Exp6a",4,3,1,0.357595699912819,0.53062825106217
"5549",5,2,1,149,16,0.8,0.6538719,0.5216992,1,0.6111077,1,0.336939281,"Exp6a",4,3.9,1,-0.424843818269911,-0.22314355131421
"5550",1,3,1,150,16,1.1,1.4780022,0.6198902,1,0.4531894,1,0.162351501,"Exp6a",4,3.6,1,0.390691311022872,0.0953101798043249
"5551",1,2,2,151,16,0.8,0.7099557,0.5692193,2,0.4903627,1,0.336508702,"Exp6a",4,3.9,1,-0.342552705259583,-0.22314355131421
"5552",1,4,2,152,16,1.4,1.3260983,0.7909973,1,0.4243913,1,0.209665157,"Exp6a",4,3.3,1,0.282241021745991,0.336472236621213
"5553",5,1,1,153,16,0.5,0.8059312,0.5156495,1,0.4530061,1,0.257888354,"Exp6a",4,4.2,1,-0.215756899920353,-0.693147180559945
"5554",3,2,2,154,16,0.8,1.3018816,0.5519411,2,0.8332223,1,0.350497837,"Exp6a",4,3.9,1,0.263810602631387,-0.22314355131421
"5555",3,1,2,155,16,0.5,0.6458476,0.5429131,2,0.4961666,1,0.403976367,"Exp6a",4,4.2,1,-0.437191716344152,-0.693147180559945
"5556",1,1,1,156,16,0.5,0.4218548,0.4564887,2,0.449611,1,0.262421558,"Exp6a",4,4.2,1,-0.863094099983179,-0.693147180559945
"5557",3,4,2,157,16,1.4,1.8620532,0.3666197,2,0.5039576,1,0.235003198,"Exp6a",4,3.3,1,0.621679749875291,0.336472236621213
"5558",5,4,2,158,16,1.4,1.3739325,0.3665166,2,0.5838089,1,0.22752229,"Exp6a",4,3.3,1,0.31767706595585,0.336472236621213
"5559",1,5,2,159,16,1.7,2.1819131,0.418513,1,0.6674156,1,0.274543924,"Exp6a",4,3,1,0.780202060769963,0.53062825106217
"5560",3,2,1,160,16,0.8,0.6459279,0.8438263,2,1.4451194,1,0.350497837,"Exp6a",4,3.9,1,-0.437067391335505,-0.22314355131421
"5561",3,4,1,161,16,1.4,1.3259721,0.5042945,1,0.5374567,1,0.235003198,"Exp6a",4,3.3,1,0.28214585081833,0.336472236621213
"5562",1,2,1,162,16,0.8,0.7020749,0.3041872,1,0.4334999,1,0.336508702,"Exp6a",4,3.9,1,-0.353715185491154,-0.22314355131421
"5563",1,5,1,163,16,1.7,1.3418768,0.2413824,1,0.6103146,1,0.274543924,"Exp6a",4,3,1,0.294069231056623,0.53062825106217
"5564",5,5,1,164,16,1.7,1.4619569,0.4436529,1,0.4844726,1,0.336677296,"Exp6a",4,3,1,0.379775880728879,0.53062825106217
"5565",5,5,2,165,16,1.7,1.6860282,0.4724832,2,0.7058382,1,0.336677296,"Exp6a",4,3,1,0.522375585418434,0.53062825106217
"5566",3,5,1,166,16,1.7,1.797923,0.4115672,2,0.5807246,1,0.433877241,"Exp6a",4,3,1,0.586632109770884,0.53062825106217
"5567",3,5,2,167,16,1.7,2.0699419,0.4525477,2,0.6297509,1,0.433877241,"Exp6a",4,3,1,0.727520539250524,0.53062825106217
"5568",5,3,2,168,16,1.1,1.0218482,0.576997,2,0.4820826,1,0.303749651,"Exp6a",4,3.6,1,0.0216129484598715,0.0953101798043249
"5569",5,1,2,169,16,0.5,0.3739693,0.426203,2,0.5154652,1,0.257888354,"Exp6a",4,4.2,1,-0.983581570498307,-0.693147180559945
"5570",3,1,1,170,16,0.5,0.4059235,0.4112962,1,0.5245315,1,0.403976367,"Exp6a",4,4.2,1,-0.90159056077969,-0.693147180559945
"5571",5,4,1,171,16,1.4,1.3980192,0.4516835,2,0.9251254,1,0.22752229,"Exp6a",4,3.3,1,0.335056377622889,0.336472236621213
"5572",5,3,1,172,16,1.1,1.3260365,0.9309969,2,0.5402751,1,0.303749651,"Exp6a",4,3.6,1,0.28219441778,0.0953101798043249
"5573",3,3,1,173,16,1.1,1.5809636,0.7231978,2,0.5391798,1,0.30755226,"Exp6a",4,3.6,1,0.458034534559383,0.0953101798043249
"5574",5,2,2,174,16,0.8,1.1579956,0.4149564,1,0.5203293,1,0.336939281,"Exp6a",4,3.9,1,0.146690579489008,-0.22314355131421
"5575",3,3,2,175,16,1.1,0.7659717,0.4892866,2,0.7306111,1,0.30755226,"Exp6a",4,3.6,1,-0.266610055093748,0.0953101798043249
"5576",1,4,1,176,16,1.4,1.8138277,0.4645323,1,0.4013584,1,0.209665157,"Exp6a",4,3.3,1,0.595439363719768,0.336472236621213
"5577",1,1,2,177,16,0.5,1.2459718,0.4067606,2,0.4960741,1,0.262421558,"Exp6a",4,4.2,1,0.219915787685388,-0.693147180559945
"5578",1,3,2,178,16,1.1,0.933917,0.3660375,2,0.5912025,1,0.162351501,"Exp6a",4,3.6,1,-0.0683677097983908,0.0953101798043249
"5579",5,2,1,179,16,0.8,0.6618463,0.4273041,1,0.4445742,1,0.336939281,"Exp6a",4,3.9,1,-0.412721925228555,-0.22314355131421
"5580",1,3,1,180,16,1.1,1.4060199,0.4090964,1,0.4099936,1,0.162351501,"Exp6a",4,3.6,1,0.340762946915623,0.0953101798043249
"5581",5,1,1,181,16,0.5,0.6698749,0.3730284,2,0.5663072,1,0.257888354,"Exp6a",4,4.2,1,-0.400664300448716,-0.693147180559945
"5582",5,3,2,182,16,1.1,1.4380335,0.3164189,1,0.4617969,1,0.303749651,"Exp6a",4,3.6,1,0.363276555272286,0.0953101798043249
"5583",1,4,1,183,16,1.4,1.5499542,0.5674695,1,0.4247709,1,0.209665157,"Exp6a",4,3.3,1,0.438225382107496,0.336472236621213
"5584",3,4,2,184,16,1.4,1.4380637,0.3882441,2,0.5652509,1,0.235003198,"Exp6a",4,3.3,1,0.363297555953349,0.336472236621213
"5585",3,5,1,185,16,1.7,1.5018008,0.484391,1,0.6616048,1,0.433877241,"Exp6a",4,3,1,0.406664921377605,0.53062825106217
"5586",3,5,2,186,16,1.7,1.0219361,0.7267008,2,0.5675268,1,0.433877241,"Exp6a",4,3,1,0.0216989653649375,0.53062825106217
"5587",5,4,2,187,16,1.4,1.7980465,0.4259149,2,0.5311527,1,0.22752229,"Exp6a",4,3.3,1,0.586700797783977,0.336472236621213
"5588",5,1,2,188,16,0.5,0.7659917,0.3783549,2,0.6994583,1,0.257888354,"Exp6a",4,4.2,1,-0.266583944809389,-0.693147180559945
"5589",5,5,1,189,16,1.7,1.3979092,0.3818868,1,0.5990442,1,0.336677296,"Exp6a",4,3,1,0.334977691773811,0.53062825106217
"5590",3,1,1,190,16,0.5,0.6219967,0.3917704,2,0.4730488,1,0.403976367,"Exp6a",4,4.2,1,-0.47482049172327,-0.693147180559945
"5591",1,1,1,191,16,0.5,0.6218589,0.3522516,1,0.4815518,1,0.262421558,"Exp6a",4,4.2,1,-0.475042060851654,-0.693147180559945
"5592",3,3,1,192,16,1.1,0.7098803,0.7304819,2,0.9075689,1,0.30755226,"Exp6a",4,3.6,1,-0.342658914709224,0.0953101798043249
"5593",3,3,2,193,16,1.1,1.6380085,0.3619219,2,0.7391844,1,0.30755226,"Exp6a",4,3.6,1,0.493481174672603,0.0953101798043249
"5594",1,5,2,194,16,1.7,1.2939907,0.6351946,2,0.6363869,1,0.274543924,"Exp6a",4,3,1,0.25773100903588,0.53062825106217
"5595",1,3,2,195,16,1.1,1.7019176,0.295226,2,0.4484782,1,0.162351501,"Exp6a",4,3.6,1,0.531755615348182,0.0953101798043249
"5596",3,1,2,196,16,0.5,1.3498938,0.4084619,2,0.4978339,1,0.403976367,"Exp6a",4,4.2,1,0.300025922689287,-0.693147180559945
"5597",1,4,2,197,16,1.4,1.6219416,0.2834278,2,0.4206505,1,0.209665157,"Exp6a",4,3.3,1,0.483623950112846,0.336472236621213
"5598",5,3,1,198,16,1.1,1.2940891,0.2883524,2,0.4577361,1,0.303749651,"Exp6a",4,3.6,1,0.257807049967885,0.0953101798043249
"5599",5,5,2,199,16,1.7,1.2859691,0.3542811,2,0.5314041,1,0.336677296,"Exp6a",4,3,1,0.251512597532972,0.53062825106217
"5600",1,1,2,200,16,0.5,0.5579578,0.2502449,2,0.4352776,1,0.262421558,"Exp6a",4,4.2,1,-0.583471946700853,-0.693147180559945
"5601",5,2,2,201,16,0.8,1.2459822,0.3234969,2,0.48443,1,0.336939281,"Exp6a",4,3.9,1,0.219924134548934,-0.22314355131421
"5602",3,2,2,202,16,0.8,0.4538671,0.4141687,1,0.7993223,1,0.350497837,"Exp6a",4,3.9,1,-0.789950855072486,-0.22314355131421
"5603",1,2,1,203,16,0.8,0.7819682,0.6126137,1,0.4698448,1,0.336508702,"Exp6a",4,3.9,1,-0.245941204225305,-0.22314355131421
"5604",3,2,1,204,16,0.8,0.5978357,0.66249,1,0.5354218,1,0.350497837,"Exp6a",4,3.9,1,-0.514439311945851,-0.22314355131421
"5605",3,4,1,205,16,1.4,1.3018538,1.2294257,2,0.5907793,1,0.235003198,"Exp6a",4,3.3,1,0.263789248695037,0.336472236621213
"5606",5,2,1,206,16,0.8,1.6939282,0.929455,1,0.4587518,1,0.336939281,"Exp6a",4,3.9,1,0.527050210443758,-0.22314355131421
"5607",1,3,1,207,16,1.1,1.3020775,0.4896472,1,0.515007,1,0.162351501,"Exp6a",4,3.6,1,0.26396106582443,0.0953101798043249
"5608",5,4,1,208,16,1.4,1.5899258,0.6673565,1,0.5885207,1,0.22752229,"Exp6a",4,3.3,1,0.463687348476551,0.336472236621213
"5609",1,2,2,209,16,0.8,1.3260102,0.3862668,2,0.3956279,1,0.336508702,"Exp6a",4,3.9,1,0.282174584041777,-0.22314355131421
"5610",1,5,1,210,16,1.7,1.3579174,0.4470086,1,0.5123165,1,0.274543924,"Exp6a",4,3,1,0.305952202544337,0.53062825106217
"5611",1,2,1,211,16,0.8,1.0379097,0.6801825,1,0.40919,1,0.336508702,"Exp6a",4,3.9,1,0.0372087867398271,-0.22314355131421
"5612",1,5,1,212,16,1.7,1.4059125,0.4849008,1,0.397935,1,0.274543924,"Exp6a",4,3,1,0.340686558165984,0.53062825106217
"5613",5,4,2,213,16,1.4,0.9740199,1.3304443,1,1.2999419,1,0.22752229,"Exp6a",4,3.3,1,-0.0263235443368173,0.336472236621213
"5614",3,2,1,214,16,0.8,0.6939364,0.3433926,2,0.6645977,1,0.350497837,"Exp6a",4,3.9,1,-0.365374965326074,-0.22314355131421
"5615",1,5,2,215,16,1.7,1.8139025,0.4070365,2,0.4322431,1,0.274543924,"Exp6a",4,3,1,0.595480601626606,0.53062825106217
"5616",5,3,1,216,16,1.1,1.094054,0.7512869,2,0.4806163,1,0.303749651,"Exp6a",4,3.6,1,0.0898900629278699,0.0953101798043249
"5617",3,4,2,217,16,1.4,1.2219337,0.4946261,2,0.503751,1,0.235003198,"Exp6a",4,3.3,1,0.200434603958382,0.336472236621213
"5618",3,1,1,218,16,0.5,1.2860092,0.3074184,1,0.4683385,1,0.403976367,"Exp6a",4,4.2,1,0.251543779755624,-0.693147180559945
"5619",5,2,2,219,16,0.8,1.2218663,0.5411369,1,0.3902498,1,0.336939281,"Exp6a",4,3.9,1,0.200379443961641,-0.22314355131421
"5620",5,3,2,220,16,1.1,1.25404,0.4399259,1,0.4089906,1,0.303749651,"Exp6a",4,3.6,1,0.226370339628636,0.0953101798043249
"5621",3,1,2,221,16,0.5,1.1419426,0.3818499,2,0.9112499,1,0.403976367,"Exp6a",4,4.2,1,0.132730847273584,-0.693147180559945
"5622",1,2,2,222,16,0.8,1.1899559,0.570165,2,0.4273997,1,0.336508702,"Exp6a",4,3.9,1,0.173916247613213,-0.22314355131421
"5623",5,1,2,223,16,0.5,0.7500806,0.5566451,1,0.8299204,1,0.257888354,"Exp6a",4,4.2,1,-0.287574611559243,-0.693147180559945
"5624",1,4,2,224,16,1.4,1.5258403,0.5936655,2,0.3789234,1,0.209665157,"Exp6a",4,3.3,1,0.422545274699028,0.336472236621213
"5625",5,5,2,225,16,1.7,1.6778859,1.2782443,2,0.5914609,1,0.336677296,"Exp6a",4,3,1,0.517534608116862,0.53062825106217
"5626",3,3,2,226,16,1.1,1.3178395,0.3213619,2,0.4586649,1,0.30755226,"Exp6a",4,3.6,1,0.275993653247788,0.0953101798043249
"5627",1,1,1,227,16,0.5,0.7099604,0.4012895,1,0.4102888,1,0.262421558,"Exp6a",4,4.2,1,-0.342546085150127,-0.693147180559945
"5628",5,1,1,228,16,0.5,0.6058073,0.4385278,1,0.5433654,1,0.257888354,"Exp6a",4,4.2,1,-0.501193330280025,-0.693147180559945
"5629",3,5,1,229,16,1.7,1.2779448,0.2783737,1,0.5271206,1,0.433877241,"Exp6a",4,3,1,0.245253162534258,0.53062825106217
"5630",3,3,1,230,16,1.1,1.4698999,0.3932568,1,0.6664224,1,0.30755226,"Exp6a",4,3.6,1,0.385194303233964,0.0953101798043249
"5631",1,3,1,231,16,1.1,1.0859112,0.4397647,1,1.9449523,1,0.162351501,"Exp6a",4,3.6,1,0.082419450212761,0.0953101798043249
"5632",5,5,1,232,16,1.7,1.4139923,0.4279739,2,0.6373753,1,0.336677296,"Exp6a",4,3,1,0.346417121915,0.53062825106217
"5633",5,4,1,233,16,1.4,1.6539043,0.2596678,2,0.596951,1,0.22752229,"Exp6a",4,3.3,1,0.503138735193582,0.336472236621213
"5634",5,2,1,234,16,0.8,1.2700068,0.5841853,1,0.5375179,1,0.336939281,"Exp6a",4,3.9,1,0.239022254786874,-0.22314355131421
"5635",3,4,1,235,16,1.4,1.1020906,0.2952266,1,0.6164245,1,0.235003198,"Exp6a",4,3.3,1,0.097208921507404,0.336472236621213
"5636",1,4,1,236,16,1.4,1.3900207,0.3124183,1,0.449616,1,0.209665157,"Exp6a",4,3.3,1,0.329318639118045,0.336472236621213
"5637",3,5,2,237,16,1.7,1.4058807,0.429637,2,0.6071518,1,0.433877241,"Exp6a",4,3,1,0.34066393914834,0.53062825106217
"5638",1,1,2,238,16,0.5,0.5258568,0.2856415,2,0.4148051,1,0.262421558,"Exp6a",4,4.2,1,-0.642726346655382,-0.693147180559945
"5639",3,2,2,239,16,0.8,0.5578095,0.5829633,2,0.5436345,1,0.350497837,"Exp6a",4,3.9,1,-0.583737772739801,-0.22314355131421
"5640",1,3,2,240,16,1.1,1.3899343,0.3223607,2,0.5876105,1,0.162351501,"Exp6a",4,3.6,1,0.329256479838469,0.0953101798043249
"5641",3,2,1,241,16,0.8,1.0619743,0.4700618,1,0.4073025,1,0.350497837,"Exp6a",4,3.9,1,0.0601297229035792,-0.22314355131421
"5642",1,2,2,242,16,0.8,1.5818442,0.4424154,2,0.4592676,1,0.336508702,"Exp6a",4,3.9,1,0.458591381562703,-0.22314355131421
"5643",1,2,1,243,16,0.8,0.6939471,0.3625133,1,0.42805,1,0.336508702,"Exp6a",4,3.9,1,-0.365359546164451,-0.22314355131421
"5644",3,4,1,244,16,1.4,1.0700578,0.3774214,1,0.4667813,1,0.235003198,"Exp6a",4,3.3,1,0.0677126657064467,0.336472236621213
"5645",5,1,1,245,16,0.5,0.5740064,0.3286502,1,0.5140005,1,0.257888354,"Exp6a",4,4.2,1,-0.555114732898945,-0.693147180559945
"5646",3,2,2,246,16,0.8,1.013879,0.5098936,2,0.5671549,1,0.350497837,"Exp6a",4,3.9,1,0.0137835686601133,-0.22314355131421
"5647",5,3,2,247,16,1.1,1.4219786,1.0420732,2,0.4509759,1,0.303749651,"Exp6a",4,3.6,1,0.352049282041367,0.0953101798043249
"5648",5,3,1,248,16,1.1,1.2619505,1.6887143,2,0.6419828,1,0.303749651,"Exp6a",4,3.6,1,0.232658539894928,0.0953101798043249
"5649",5,4,2,249,16,1.4,1.2218441,0.5242785,1,0.7335163,1,0.22752229,"Exp6a",4,3.3,1,0.200361274869264,0.336472236621213
"5650",3,1,2,250,16,0.5,0.8059255,0.5597979,2,0.592804,1,0.403976367,"Exp6a",4,4.2,1,-0.215763972509374,-0.693147180559945
"5651",5,5,1,251,16,1.7,1.7499972,0.2504115,2,0.4996915,1,0.336677296,"Exp6a",4,3,1,0.559614187934143,0.53062825106217
"5652",5,4,1,252,16,1.4,1.3499897,0.2999853,1,0.5008268,1,0.22752229,"Exp6a",4,3.3,1,0.300096962791603,0.336472236621213
"5653",3,5,1,253,16,1.7,1.4858482,0.291275,1,0.5164216,1,0.433877241,"Exp6a",4,3,1,0.395985787645518,0.53062825106217
"5654",3,3,1,254,16,1.1,1.1898892,0.4854571,2,0.7265152,1,0.30755226,"Exp6a",4,3.6,1,0.173860193544806,0.0953101798043249
"5655",1,4,1,255,16,1.4,1.4299461,0.2761048,1,0.3091071,1,0.209665157,"Exp6a",4,3.3,1,0.357636751253751,0.336472236621213
"5656",1,5,1,256,16,1.7,1.6379013,0.2970816,1,0.3702784,1,0.274543924,"Exp6a",4,3,1,0.493415727205131,0.53062825106217
"5657",1,3,1,257,16,1.1,1.3899035,0.4526272,1,0.4140195,1,0.162351501,"Exp6a",4,3.6,1,0.329234320272179,0.0953101798043249
"5658",1,5,2,258,16,1.7,1.5740293,0.3721969,2,0.6056993,1,0.274543924,"Exp6a",4,3,1,0.453638764815601,0.53062825106217
"5659",5,5,2,259,16,1.7,1.3741322,0.3514955,2,0.62463,1,0.336677296,"Exp6a",4,3,1,0.317822404601153,0.53062825106217
"5660",5,2,2,260,16,0.8,0.9259655,0.7400921,1,0.4851651,1,0.336939281,"Exp6a",4,3.9,1,-0.0769183020494561,-0.22314355131421
"5661",5,2,1,261,16,0.8,0.6859488,0.5414337,1,0.7182458,1,0.336939281,"Exp6a",4,3.9,1,-0.376952289610138,-0.22314355131421
"5662",3,1,1,262,16,0.5,0.6057545,1.1177526,1,0.6148113,1,0.403976367,"Exp6a",4,4.2,1,-0.501280490505832,-0.693147180559945
"5663",1,4,2,263,16,1.4,1.3019573,0.3538693,1,0.3951963,1,0.209665157,"Exp6a",4,3.3,1,0.263868747549662,0.336472236621213
"5664",3,4,2,264,16,1.4,1.0298708,0.4809253,2,0.6819237,1,0.235003198,"Exp6a",4,3.3,1,0.0294333574804756,0.336472236621213
"5665",3,3,2,265,16,1.1,1.6378695,0.3737038,2,0.6548541,1,0.30755226,"Exp6a",4,3.6,1,0.493396311927358,0.0953101798043249
"5666",1,3,2,266,16,1.1,1.4860211,0.4706411,2,0.4000706,1,0.162351501,"Exp6a",4,3.6,1,0.396102145387223,0.0953101798043249
"5667",1,1,1,267,16,0.5,0.4938802,0.3536897,1,0.4110434,1,0.262421558,"Exp6a",4,4.2,1,-0.705462301326007,-0.693147180559945
"5668",5,1,2,268,16,0.5,0.5579962,0.5290131,2,0.6020211,1,0.257888354,"Exp6a",4,4.2,1,-0.583403126659857,-0.693147180559945
"5669",3,5,2,269,16,1.7,1.0458874,2.4151767,2,0.4642718,1,0.433877241,"Exp6a",4,3,1,0.0448657116646932,0.53062825106217
"5670",1,1,2,270,16,0.5,0.6351008,0.0005902,2,0.3910698,1,0.262421558,"Exp6a",4,4.2,1,-0.453971552529851,-0.693147180559945
"5671",5,4,2,271,16,1.4,1.2619907,0.4615025,2,0.7188479,1,0.22752229,"Exp6a",4,3.3,1,0.232690394836718,0.336472236621213
"5672",1,3,1,272,16,1.1,1.4058284,0.4005909,1,0.4741892,1,0.162351501,"Exp6a",4,3.6,1,0.340626737575812,0.0953101798043249
"5673",5,1,1,273,16,0.5,0.5497683,0.4734536,2,0.9786809,1,0.257888354,"Exp6a",4,4.2,1,-0.598258362243178,-0.693147180559945
"5674",3,4,1,274,16,1.4,1.2537928,0.1456813,1,0.5388386,1,0.235003198,"Exp6a",4,3.3,1,0.226173197298572,0.336472236621213
"5675",1,2,2,275,16,0.8,1.3020785,0.6106898,2,0.532241,1,0.336508702,"Exp6a",4,3.9,1,0.263961833827575,-0.22314355131421
"5676",5,1,2,276,16,0.5,0.6219556,0.3434472,1,0.8567999,1,0.257888354,"Exp6a",4,4.2,1,-0.474886571427475,-0.693147180559945
"5677",3,5,2,277,16,1.7,1.7180854,0.4018281,2,0.5873794,1,0.433877241,"Exp6a",4,3,1,0.541210531290526,0.53062825106217
"5678",3,3,2,278,16,1.1,1.4380083,0.3108738,2,0.5678642,1,0.30755226,"Exp6a",4,3.6,1,0.363259031187622,0.0953101798043249
"5679",5,3,2,279,16,1.1,1.5340476,0.314225,2,0.5395129,1,0.303749651,"Exp6a",4,3.6,1,0.427909732450607,0.0953101798043249
"5680",5,2,2,280,16,0.8,1.4059501,0.3774877,2,0.5224688,1,0.336939281,"Exp6a",4,3.9,1,0.34071330200475,-0.22314355131421
"5681",1,4,1,281,16,1.4,1.278028,0.4329294,1,0.4660323,1,0.209665157,"Exp6a",4,3.3,1,0.245318264948516,0.336472236621213
"5682",3,1,1,282,16,0.5,0.5258332,0.3979076,2,0.5831898,1,0.403976367,"Exp6a",4,4.2,1,-0.642771226800679,-0.693147180559945
"5683",1,5,1,283,16,1.7,1.5820362,0.3699353,1,0.4191818,1,0.274543924,"Exp6a",4,3,1,0.458712751510971,0.53062825106217
"5684",5,5,1,284,16,1.7,1.5100816,0.397334,1,0.4386051,1,0.336677296,"Exp6a",4,3,1,0.412163689101838,0.53062825106217
"5685",5,5,2,285,16,1.7,1.6140841,0.3862276,2,0.4751169,1,0.336677296,"Exp6a",4,3,1,0.478767675057791,0.53062825106217
"5686",3,5,1,286,16,1.7,1.285773,0.8517482,1,0.7729031,1,0.433877241,"Exp6a",4,3,1,0.251360093904882,0.53062825106217
"5687",3,2,1,287,16,0.8,1.1259556,0.4309415,1,0.4082035,1,0.350497837,"Exp6a",4,3.9,1,0.118632097323711,-0.22314355131421
"5688",5,3,1,288,16,1.1,0.7099497,0.96181,1,0.9230191,1,0.303749651,"Exp6a",4,3.6,1,-0.342561156526829,0.0953101798043249
"5689",1,3,2,289,16,1.1,1.2700876,0.6160474,2,0.5215445,1,0.162351501,"Exp6a",4,3.6,1,0.239085874469692,0.0953101798043249
"5690",3,1,2,290,16,0.5,1.2859049,0.3101109,1,0.5832359,1,0.403976367,"Exp6a",4,4.2,1,0.251462672847693,-0.693147180559945
"5691",5,4,1,291,16,1.4,1.2058056,0.3994628,2,0.856595,1,0.22752229,"Exp6a",4,3.3,1,0.187147891281989,0.336472236621213
