WMSize,DurLevel,TPresent,NT,NSub,curDur,repDur,repWaitTime,WMRP,WMRTTest,valid,repBias,Exp
3,3,2,141,15,1.1,0.846007,0.6746156,2,0.5414553,1,0.267904332,Exp. 6b
3,2,2,142,15,0.8,0.510072,0.6193909,2,0.5902638,1,0.187159612,Exp. 6b
3,5,2,143,15,1.7,1.4139285,0.5564885,1,0.4772321,1,0.312623413,Exp. 6b
5,2,2,144,15,0.8,1.0619984,0.7878385,2,0.7301434,1,0.182827597,Exp. 6b
5,4,2,145,15,1.4,0.7899595,0.808226,2,0.8325691,1,0.28467018,Exp. 6b
1,2,1,146,15,0.8,0.7420234,0.7265399,1,0.5799603,1,0.17597534,Exp. 6b
1,2,2,147,15,0.8,0.7099152,0.658033,2,0.5396676,1,0.17597534,Exp. 6b
3,5,1,148,15,1.7,1.1179195,0.6096158,1,0.6442467,1,0.312623413,Exp. 6b
3,3,1,149,15,1.1,0.8540708,0.6991549,1,0.7732971,1,0.267904332,Exp. 6b
1,3,1,150,15,1.1,0.5820468,0.4994075,1,0.4242596,1,0.280177765,Exp. 6b
5,2,1,151,15,0.8,0.9580099,0.5661946,1,0.689252,1,0.182827597,Exp. 6b
5,5,1,152,15,1.7,1.1019686,1.0790922,1,0.6241365,1,0.261608755,Exp. 6b
5,3,2,153,15,1.1,0.7499209,0.8942142,2,1.0524817,1,0.216758974,Exp. 6b
5,2,2,154,15,0.8,0.8378861,0.7702627,1,0.8262716,1,0.182827597,Exp. 6b
5,3,1,155,15,1.1,0.9338556,0.536591,1,0.5893519,1,0.216758974,Exp. 6b
3,5,1,156,15,1.7,1.0378667,0.3795282,1,0.6030975,1,0.312623413,Exp. 6b
1,2,1,157,15,0.8,0.9259853,0.6249826,1,0.4753844,1,0.17597534,Exp. 6b
1,2,2,158,15,0.8,0.9339291,0.7058322,1,0.9921954,1,0.17597534,Exp. 6b
3,2,2,159,15,0.8,0.8938755,0.6947202,2,0.5192836,1,0.187159612,Exp. 6b
1,3,1,160,15,1.1,0.9420984,0.3246779,1,0.482135,1,0.280177765,Exp. 6b
1,4,2,161,15,1.4,1.4700033,0.5280741,2,0.47249,1,0.216441035,Exp. 6b
5,4,2,162,15,1.4,1.3341183,0.4703361,2,0.590122,1,0.28467018,Exp. 6b
3,2,1,163,15,0.8,0.853821,0.4841755,1,0.7742121,1,0.187159612,Exp. 6b
5,1,2,164,15,0.5,0.5019856,1.0200763,2,0.8632579,1,0.146509485,Exp. 6b
3,5,2,165,15,1.7,1.5499792,0.7811809,2,0.5282597,1,0.312623413,Exp. 6b
3,3,1,166,15,1.1,0.8937664,0.4549644,1,0.6410286,1,0.267904332,Exp. 6b
3,4,1,167,15,1.4,1.4859311,0.3589573,1,0.6853691,1,0.259346667,Exp. 6b
1,4,1,168,15,1.4,1.2538884,0.7233178,1,0.420301,1,0.216441035,Exp. 6b
1,1,1,169,15,0.5,0.565908,0.6422399,1,0.4177348,1,0.09661409,Exp. 6b
1,5,1,170,15,1.7,1.3979153,0.3838234,1,0.4646181,1,0.272399562,Exp. 6b
3,1,1,171,15,0.5,0.7738965,0.3827698,1,0.5123365,1,0.164493307,Exp. 6b
1,5,2,172,15,1.7,1.26189,0.6862765,2,0.4323879,1,0.272399562,Exp. 6b
5,1,1,173,15,0.5,0.6378339,0.7025695,1,0.6805612,1,0.146509485,Exp. 6b
3,4,2,174,15,1.4,1.2059011,0.6868016,2,0.5071317,1,0.259346667,Exp. 6b
1,1,2,175,15,0.5,0.3978681,0.6092236,2,0.45663,1,0.09661409,Exp. 6b
3,1,2,176,15,0.5,0.5099509,0.6146539,2,0.4974009,1,0.164493307,Exp. 6b
3,3,2,177,15,1.1,0.7500947,0.5833786,1,0.5941434,1,0.267904332,Exp. 6b
5,4,1,178,15,1.4,1.7419614,0.6248853,1,0.7868097,1,0.28467018,Exp. 6b
5,5,2,179,15,1.7,1.5101022,0.5525144,2,0.6460963,1,0.261608755,Exp. 6b
1,3,2,180,15,1.1,1.5418945,0.4770998,2,0.4126484,1,0.280177765,Exp. 6b
5,4,2,181,15,1.4,1.0379263,0.4585713,2,0.8950442,1,0.28467018,Exp. 6b
3,2,1,182,15,0.8,0.8939273,0.4696379,1,0.5190552,1,0.187159612,Exp. 6b
3,3,2,183,15,1.1,0.909954,0.4612091,1,0.7021724,1,0.267904332,Exp. 6b
5,1,2,184,15,0.5,0.606009,0.5720265,2,0.9727934,1,0.146509485,Exp. 6b
5,5,2,185,15,1.7,1.2939278,0.6189446,1,0.6148115,1,0.261608755,Exp. 6b
5,1,1,186,15,0.5,0.5979833,0.5964046,2,1.0446086,1,0.146509485,Exp. 6b
1,1,1,187,15,0.5,0.6220436,0.6191431,1,0.4895874,1,0.09661409,Exp. 6b
1,3,1,188,15,1.1,0.5980578,0.5355003,1,0.450069,1,0.280177765,Exp. 6b
1,3,2,189,15,1.1,1.1661054,0.488297,1,0.549892,1,0.280177765,Exp. 6b
1,1,2,190,15,0.5,0.5579182,0.8277797,2,0.4606245,1,0.09661409,Exp. 6b
1,4,2,191,15,1.4,1.0940201,0.6594165,2,0.4290394,1,0.216441035,Exp. 6b
5,4,1,192,15,1.4,1.5578407,0.6033322,1,0.6767558,1,0.28467018,Exp. 6b
3,2,2,193,15,0.8,0.7099875,0.4272415,2,0.4935087,1,0.187159612,Exp. 6b
3,4,1,194,15,1.4,0.7019871,1.0521714,1,0.6778151,1,0.259346667,Exp. 6b
3,3,1,195,15,1.1,0.7659559,0.9644334,1,0.6956337,1,0.267904332,Exp. 6b
3,5,2,196,15,1.7,1.2459417,0.6854614,2,0.5205119,1,0.312623413,Exp. 6b
5,3,1,197,15,1.1,1.2938708,0.2223153,1,0.6498872,1,0.216758974,Exp. 6b
5,2,2,198,15,0.8,0.9738101,0.8000943,2,0.6008683,1,0.182827597,Exp. 6b
1,2,1,199,15,0.8,0.725884,0.494905,1,0.6138844,1,0.17597534,Exp. 6b
3,1,1,200,15,0.5,0.6700386,0.3920874,1,0.4298542,1,0.164493307,Exp. 6b
1,4,1,201,15,1.4,1.2380025,0.3876385,1,0.4587141,1,0.216441035,Exp. 6b
1,5,1,202,15,1.7,1.6700213,0.6091998,1,0.4300386,1,0.272399562,Exp. 6b
3,5,1,203,15,1.7,1.5179365,0.628308,1,0.7665362,1,0.312623413,Exp. 6b
1,2,2,204,15,0.8,0.9178793,0.3885133,2,0.4001872,1,0.17597534,Exp. 6b
5,5,1,205,15,1.7,1.3978699,0.5820093,1,0.7912589,1,0.261608755,Exp. 6b
5,2,1,206,15,0.8,1.0059532,0.4289921,2,0.8357161,1,0.182827597,Exp. 6b
5,3,2,207,15,1.1,1.0217597,0.4340048,2,0.5114584,1,0.216758974,Exp. 6b
3,4,2,208,15,1.4,1.1339479,0.6780805,1,0.597675,1,0.259346667,Exp. 6b
1,5,2,209,15,1.7,1.5500274,0.6116102,2,0.8773831,1,0.272399562,Exp. 6b
3,1,2,210,15,0.5,0.4939999,0.7239806,1,0.6675972,1,0.164493307,Exp. 6b
1,1,2,211,15,0.5,0.4701113,0.5614728,2,0.4726637,1,0.09661409,Exp. 6b
1,3,1,212,15,1.1,1.0618803,0.3983919,1,0.5240823,1,0.280177765,Exp. 6b
5,3,1,213,15,1.1,0.9979915,0.6179291,1,0.705465,1,0.216758974,Exp. 6b
3,1,2,214,15,0.5,0.5657681,0.4476185,1,0.6471936,1,0.164493307,Exp. 6b
3,4,2,215,15,1.4,1.670049,0.7569393,1,0.6520329,1,0.259346667,Exp. 6b
3,5,1,216,15,1.7,1.501898,0.5459627,2,0.7204367,1,0.312623413,Exp. 6b
3,4,1,217,15,1.4,1.2539775,0.6224074,1,0.7152335,1,0.259346667,Exp. 6b
1,4,1,218,15,1.4,1.1820032,0.5612455,1,0.5155381,1,0.216441035,Exp. 6b
5,3,2,219,15,1.1,1.1579046,0.4256902,1,0.9542993,1,0.216758974,Exp. 6b
3,2,1,220,15,0.8,0.5899392,0.5978146,1,0.6702119,1,0.187159612,Exp. 6b
1,5,1,221,15,1.7,1.7099833,0.484094,1,0.4044312,1,0.272399562,Exp. 6b
1,4,2,222,15,1.4,1.4219552,0.6024647,1,1.4733875,1,0.216441035,Exp. 6b
3,2,2,223,15,0.8,0.869965,0.5114325,2,0.5682417,1,0.187159612,Exp. 6b
5,4,1,224,15,1.4,1.1900078,0.6223402,1,1.1497586,1,0.28467018,Exp. 6b
5,5,2,225,15,1.7,1.4059829,0.7559003,1,1.2534985,1,0.261608755,Exp. 6b
1,5,2,226,15,1.7,1.4378264,0.5556553,2,0.4840522,1,0.272399562,Exp. 6b
1,2,1,227,15,0.8,0.6619807,0.5538807,1,0.4971905,1,0.17597534,Exp. 6b
5,5,1,228,15,1.7,1.245922,0.7354229,1,0.6484338,1,0.261608755,Exp. 6b
5,4,2,229,15,1.4,1.5258925,0.7263174,2,0.628765,1,0.28467018,Exp. 6b
5,2,2,230,15,0.8,1.0940565,0.6026546,2,0.5990403,1,0.182827597,Exp. 6b
5,1,2,231,15,0.5,0.4860645,0.7969271,2,0.5459608,1,0.146509485,Exp. 6b
1,3,2,232,15,1.1,0.5339478,0.6479665,2,0.5607091,1,0.280177765,Exp. 6b
1,1,1,233,15,0.5,0.3500531,0.7512059,1,0.4516216,1,0.09661409,Exp. 6b
5,1,1,234,15,0.5,0.4859517,0.8175931,1,0.7979382,1,0.146509485,Exp. 6b
3,5,2,235,15,1.7,0.581986,0.6676131,2,0.6017355,1,0.312623413,Exp. 6b
3,3,1,236,15,1.1,0.5980589,0.575904,2,0.9447401,1,0.267904332,Exp. 6b
1,2,2,237,15,0.8,0.7898946,0.6392616,2,0.3986365,1,0.17597534,Exp. 6b
5,2,1,238,15,0.8,0.9020061,0.7642563,1,0.5779298,1,0.182827597,Exp. 6b
3,1,1,239,15,0.5,0.3818738,0.704569,1,0.5253377,1,0.164493307,Exp. 6b
3,3,2,240,15,1.1,0.7979733,0.3357972,2,0.5706085,1,0.267904332,Exp. 6b
1,2,2,241,15,0.8,0.6140593,0.480548,2,0.5168373,1,0.17597534,Exp. 6b
1,4,1,242,15,1.4,1.3339642,0.4427183,1,0.4835109,1,0.216441035,Exp. 6b
3,4,1,243,15,1.4,1.2859919,0.4897111,1,0.5545672,1,0.259346667,Exp. 6b
1,1,1,244,15,0.5,0.5579814,0.5287202,1,0.4453793,1,0.09661409,Exp. 6b
3,4,2,245,15,1.4,0.9419805,0.587708,2,0.5663464,1,0.259346667,Exp. 6b
3,5,1,246,15,1.7,1.6220449,0.7402961,1,0.5020097,1,0.312623413,Exp. 6b
1,5,1,247,15,1.7,1.7019613,0.39609,1,0.648349,1,0.272399562,Exp. 6b
3,5,2,248,15,1.7,1.3259668,0.6063569,2,0.4815996,1,0.312623413,Exp. 6b
1,3,2,249,15,1.1,1.0700854,0.5831285,2,0.4049731,1,0.280177765,Exp. 6b
3,2,1,250,15,0.8,0.6139184,0.586879,1,0.5870351,1,0.187159612,Exp. 6b
5,3,1,251,15,1.1,1.0299989,0.857088,1,0.8934523,1,0.216758974,Exp. 6b
5,2,2,252,15,0.8,0.8460876,0.6120328,2,0.7295777,1,0.182827597,Exp. 6b
5,5,1,253,15,1.7,1.533926,0.6636506,1,0.5839412,1,0.261608755,Exp. 6b
3,1,1,254,15,0.5,0.5500008,0.7499298,1,0.6822142,1,0.164493307,Exp. 6b
1,5,2,255,15,1.7,1.5900341,0.5440443,2,0.4350784,1,0.272399562,Exp. 6b
3,3,2,256,15,1.1,1.3260105,0.4970974,2,0.4881403,1,0.267904332,Exp. 6b
1,4,2,257,15,1.4,1.0218937,0.8620841,2,0.5631784,1,0.216441035,Exp. 6b
5,4,1,258,15,1.4,1.4137242,0.5930996,1,0.7205656,1,0.28467018,Exp. 6b
5,1,1,259,15,0.5,0.4139565,0.7906628,1,0.7740764,1,0.146509485,Exp. 6b
3,2,2,260,15,0.8,1.0540188,0.3755453,2,1.1665722,1,0.187159612,Exp. 6b
5,1,2,261,15,0.5,0.3819972,0.6525274,2,1.0589981,1,0.146509485,Exp. 6b
1,3,1,262,15,1.1,1.101861,0.5140249,1,0.697566,1,0.280177765,Exp. 6b
3,3,1,263,15,1.1,1.05396,0.4237567,1,0.596267,1,0.267904332,Exp. 6b
5,5,2,264,15,1.7,1.6779243,0.6344551,2,0.5261888,1,0.261608755,Exp. 6b
1,2,1,265,15,0.8,1.0620475,0.7886361,1,0.4751459,1,0.17597534,Exp. 6b
1,1,2,266,15,0.5,0.582011,0.649091,2,0.4079711,1,0.09661409,Exp. 6b
5,3,2,267,15,1.1,1.2779644,0.605966,2,0.6347221,1,0.216758974,Exp. 6b
3,1,2,268,15,0.5,0.6220059,0.5528491,2,0.6658398,1,0.164493307,Exp. 6b
5,4,2,269,15,1.4,1.2857557,0.7678325,2,0.645607,1,0.28467018,Exp. 6b
5,2,1,270,15,0.8,0.8299847,0.8433698,2,0.704106,1,0.182827597,Exp. 6b
1,2,2,271,15,0.8,0.9499899,1.3741257,2,0.4731975,1,0.17597534,Exp. 6b
1,4,1,272,15,1.4,1.3258023,0.6233918,1,0.4497515,1,0.216441035,Exp. 6b
3,2,2,273,15,0.8,1.022012,1.0956087,2,0.531425,1,0.187159612,Exp. 6b
5,3,2,274,15,1.1,1.1099561,0.8652445,2,0.6502505,1,0.216758974,Exp. 6b
5,3,1,275,15,1.1,0.9820942,0.6561835,1,0.9667162,1,0.216758974,Exp. 6b
5,2,1,276,15,0.8,1.0938916,0.5724317,2,0.7300881,1,0.182827597,Exp. 6b
1,5,2,277,15,1.7,1.3018538,0.7040453,2,0.8796392,1,0.272399562,Exp. 6b
5,4,1,278,15,1.4,1.1979587,0.6536644,1,0.5480055,1,0.28467018,Exp. 6b
5,1,1,279,15,0.5,0.693951,0.7140542,1,0.4892666,1,0.146509485,Exp. 6b
1,4,2,280,15,1.4,1.038036,0.7057739,2,0.6362192,1,0.216441035,Exp. 6b
5,2,2,281,15,0.8,0.7980132,0.5379789,2,0.6766926,1,0.182827597,Exp. 6b
3,5,1,282,15,1.7,1.2619578,0.4996728,1,0.5251848,1,0.312623413,Exp. 6b
3,4,1,283,15,1.4,1.3580184,0.6758506,1,0.6348804,1,0.259346667,Exp. 6b
5,5,1,284,15,1.7,1.4699371,0.6728337,1,0.7550612,1,0.261608755,Exp. 6b
1,5,1,285,15,1.7,1.5580173,0.8649277,1,0.5200333,1,0.272399562,Exp. 6b
3,3,1,286,15,1.1,1.2381065,0.7339987,2,0.7670211,1,0.267904332,Exp. 6b
1,2,1,287,15,0.8,0.6700115,0.7411263,1,0.5167128,1,0.17597534,Exp. 6b
1,1,1,288,15,0.5,0.5259986,0.5386394,1,0.5283025,1,0.09661409,Exp. 6b
5,4,2,289,15,1.4,0.918032,0.6866389,2,0.7263257,1,0.28467018,Exp. 6b
3,1,1,290,15,0.5,0.4860351,0.4370402,1,0.5519325,1,0.164493307,Exp. 6b
1,3,2,291,15,1.1,1.0779155,0.573749,2,0.4762103,1,0.280177765,Exp. 6b
3,5,2,292,15,1.7,1.4459169,0.6108044,2,0.5363478,1,0.312623413,Exp. 6b
3,3,2,293,15,1.1,1.2698516,0.5666672,1,0.4611281,1,0.267904332,Exp. 6b
3,2,1,294,15,0.8,0.5818036,0.4280593,1,0.563314,1,0.187159612,Exp. 6b
5,1,2,295,15,0.5,0.5578573,0.5136044,2,0.7502337,1,0.146509485,Exp. 6b
1,1,2,296,15,0.5,0.4058605,0.5004358,2,0.5118716,1,0.09661409,Exp. 6b
5,5,2,297,15,1.7,1.629971,0.8705837,2,0.6909393,1,0.261608755,Exp. 6b
3,4,2,298,15,1.4,1.7818718,0.6167221,2,0.457142,1,0.259346667,Exp. 6b
1,3,1,299,15,1.1,0.966127,0.5671331,1,0.5300848,1,0.280177765,Exp. 6b
3,1,2,300,15,0.5,0.4779485,0.5636931,2,0.7297104,1,0.164493307,Exp. 6b
1,3,1,301,15,1.1,1.0458928,0.5278557,1,0.5448671,1,0.280177765,Exp. 6b
3,4,2,302,15,1.4,1.350034,0.3113949,2,0.5251901,1,0.259346667,Exp. 6b
3,3,1,303,15,1.1,1.318072,0.5956024,1,0.7032397,1,0.267904332,Exp. 6b
5,2,2,304,15,0.8,0.7099688,0.4852658,2,0.8612896,1,0.182827597,Exp. 6b
5,1,1,305,15,0.5,0.72596,0.4922097,1,0.49174,1,0.146509485,Exp. 6b
1,3,2,306,15,1.1,0.3178501,0.6898369,2,0.5771822,1,0.280177765,Exp. 6b
5,1,2,307,15,0.5,0.4220656,0.7117993,2,0.6109054,1,0.146509485,Exp. 6b
5,4,2,308,15,1.4,0.5019957,0.8652819,2,0.7389387,1,0.28467018,Exp. 6b
1,4,2,309,15,1.4,1.2779379,0.832934,2,0.7964537,1,0.216441035,Exp. 6b
5,2,1,310,15,0.8,0.8858933,0.7145615,1,0.6109151,1,0.182827597,Exp. 6b
1,2,1,311,15,0.8,0.7500652,0.7214359,1,0.4862788,1,0.17597534,Exp. 6b
1,2,2,312,15,0.8,0.829997,0.7562381,2,0.4693529,1,0.17597534,Exp. 6b
1,5,2,313,15,1.7,1.6460187,0.6591572,1,0.4709785,1,0.272399562,Exp. 6b
3,2,1,314,15,0.8,1.2380369,0.5568394,1,0.5011139,1,0.187159612,Exp. 6b
1,1,1,315,15,0.5,0.5819114,0.651142,1,0.5139925,1,0.09661409,Exp. 6b
1,4,1,316,15,1.4,1.3819,0.6400985,1,0.4952102,1,0.216441035,Exp. 6b
3,1,2,317,15,0.5,0.5019787,0.7895779,2,0.4821957,1,0.164493307,Exp. 6b
3,5,1,318,15,1.7,1.3660916,0.6877877,1,0.5174533,1,0.312623413,Exp. 6b
3,4,1,319,15,1.4,1.3898615,0.7315388,1,0.6545428,1,0.259346667,Exp. 6b
5,4,1,320,15,1.4,1.3178506,0.7214133,1,0.5996938,1,0.28467018,Exp. 6b
3,5,2,321,15,1.7,1.4380158,0.6776871,2,0.4812795,1,0.312623413,Exp. 6b
3,3,2,322,15,1.1,1.1658993,0.7751498,2,0.8175784,1,0.267904332,Exp. 6b
1,1,2,323,15,0.5,0.5659955,0.5193211,2,0.4284408,1,0.09661409,Exp. 6b
3,1,1,324,15,0.5,0.5819289,0.6909793,1,0.6160031,1,0.164493307,Exp. 6b
3,2,2,325,15,0.8,0.8379136,0.741891,1,0.7667129,1,0.187159612,Exp. 6b
5,3,2,326,15,1.1,0.9898574,0.6129195,2,0.5332387,1,0.216758974,Exp. 6b
5,3,1,327,15,1.1,1.2217479,0.515064,1,0.5338501,1,0.216758974,Exp. 6b
5,5,1,328,15,1.7,1.517886,0.6040369,1,0.7509885,1,0.261608755,Exp. 6b
1,5,1,329,15,1.7,1.1899722,0.7169561,1,1.1121836,1,0.272399562,Exp. 6b
5,5,2,330,15,1.7,1.4938989,0.3905058,2,0.6757831,1,0.261608755,Exp. 6b
5,4,2,331,15,1.4,1.1257927,0.6103339,1,0.6692235,1,0.28467018,Exp. 6b
3,4,2,332,15,1.4,1.4138872,0.5311993,2,1.0214432,1,0.259346667,Exp. 6b
5,1,2,333,15,0.5,0.3340169,0.9394406,1,1.2724972,1,0.146509485,Exp. 6b
1,4,1,334,15,1.4,0.797793,0.5582471,1,0.8317592,1,0.216441035,Exp. 6b
3,4,1,335,15,1.4,0.9340663,0.8537588,2,1.0219918,1,0.259346667,Exp. 6b
1,1,1,336,15,0.5,0.4700134,0.5720591,1,0.5143602,1,0.09661409,Exp. 6b
3,2,2,337,15,0.8,0.8459379,0.5523031,2,0.5766766,1,0.187159612,Exp. 6b
3,5,1,338,15,1.7,1.8619832,0.8151975,1,0.9321274,1,0.312623413,Exp. 6b
1,3,2,339,15,1.1,1.2299072,0.7781909,1,0.5457592,1,0.280177765,Exp. 6b
5,3,2,340,15,1.1,1.0939548,0.6185855,2,0.6623688,1,0.216758974,Exp. 6b
3,2,1,341,15,0.8,0.8218503,1.7401775,1,0.7580698,1,0.187159612,Exp. 6b
1,3,1,342,15,1.1,1.269858,0.7318999,1,0.5320825,1,0.280177765,Exp. 6b
5,5,1,343,15,1.7,1.1180197,0.7382537,1,0.6957566,1,0.261608755,Exp. 6b
3,3,1,344,15,1.1,0.9978429,0.7258175,1,0.5206917,1,0.267904332,Exp. 6b
5,4,1,345,15,1.4,1.2540617,0.5906263,1,0.5248927,1,0.28467018,Exp. 6b
5,3,1,346,15,1.1,1.2140112,0.6029148,1,0.8188199,1,0.216758974,Exp. 6b
1,2,1,347,15,0.8,1.2059526,0.4646279,1,0.5894492,1,0.17597534,Exp. 6b
3,5,2,348,15,1.7,1.2460091,0.6354687,2,0.6883995,1,0.312623413,Exp. 6b
3,1,2,349,15,0.5,1.1259883,0.630436,2,0.5678599,1,0.164493307,Exp. 6b
1,1,2,350,15,0.5,0.502079,0.6461117,2,0.4481487,1,0.09661409,Exp. 6b
1,5,1,351,15,1.7,1.0858906,0.5102503,1,0.5103673,1,0.272399562,Exp. 6b
5,5,2,352,15,1.7,1.2139072,0.6531974,1,0.6508828,1,0.261608755,Exp. 6b
1,2,2,353,15,0.8,1.0780672,0.3526895,1,0.4877002,1,0.17597534,Exp. 6b
5,1,1,354,15,0.5,0.6698898,0.4137796,1,0.7785997,1,0.146509485,Exp. 6b
3,3,2,355,15,1.1,0.6220374,0.5371782,2,0.6347491,1,0.267904332,Exp. 6b
1,4,2,356,15,1.4,1.2859585,0.7367339,2,0.415484,1,0.216441035,Exp. 6b
1,5,2,357,15,1.7,1.1338656,0.717685,2,0.587779,1,0.272399562,Exp. 6b
5,2,1,358,15,0.8,0.8620493,0.5380459,1,0.8180636,1,0.182827597,Exp. 6b
5,2,2,359,15,0.8,0.79003,0.8159544,2,0.6715254,1,0.182827597,Exp. 6b
3,1,1,360,15,0.5,0.3341492,0.3829204,1,0.8347997,1,0.164493307,Exp. 6b
5,1,1,1,16,0.5,0.437734,0.8508541,1,0.3687247,1,0.141614616,Exp. 6b
1,2,2,2,16,0.8,0.7174391,0.6115548,1,0.3954215,1,0.171023778,Exp. 6b
3,5,1,3,16,1.7,1.0050774,0.6313503,1,0.7007419,1,0.257121251,Exp. 6b
3,3,1,4,16,1.1,1.3659438,0.8300656,2,0.9417241,1,0.166535245,Exp. 6b
5,5,1,5,16,1.7,1.2780162,0.7275168,1,0.5489697,1,0.311913092,Exp. 6b
1,3,1,6,16,1.1,1.3180485,0.9037809,1,0.4306159,1,0.198617984,Exp. 6b
3,3,2,7,16,1.1,1.0619009,0.7836458,1,0.5603057,1,0.166535245,Exp. 6b
3,1,1,8,16,0.5,0.5100022,0.7917282,1,0.8060059,1,0.165782352,Exp. 6b
3,2,2,9,16,0.8,0.7020424,0.8693249,2,0.6401783,1,0.145822777,Exp. 6b
5,2,2,10,16,0.8,0.8619021,0.8318259,2,0.6450693,1,0.144081427,Exp. 6b
1,1,1,11,16,0.5,0.4459368,0.7414324,1,0.6224895,1,0.144097888,Exp. 6b
1,5,2,12,16,1.7,1.3257949,0.7103215,2,0.5560865,1,0.397440793,Exp. 6b
1,4,1,13,16,1.4,1.3819092,0.8460739,1,0.5332992,1,0.319972212,Exp. 6b
3,4,2,14,16,1.4,1.1898996,0.8940313,2,0.675889,1,0.227472083,Exp. 6b
3,5,2,15,16,1.7,1.4460793,0.9000011,2,0.5830461,1,0.257121251,Exp. 6b
3,1,2,16,16,0.5,0.6139249,0.7670633,2,0.6005891,1,0.165782352,Exp. 6b
5,5,2,17,16,1.7,1.4458265,0.8490455,2,0.7663289,1,0.311913092,Exp. 6b
5,3,1,18,16,1.1,1.2939179,0.8302665,1,0.6420874,1,0.304545466,Exp. 6b
5,1,2,19,16,0.5,0.5980537,0.8745808,2,0.6964197,1,0.141614616,Exp. 6b
1,4,2,20,16,1.4,1.0219225,0.7263573,2,1.0571102,1,0.319972212,Exp. 6b
5,4,2,21,16,1.4,1.2779241,0.8892225,2,0.6274409,1,0.275025089,Exp. 6b
1,1,2,22,16,0.5,0.6461006,0.8518722,2,0.488686,1,0.144097888,Exp. 6b
3,4,1,23,16,1.4,1.0457699,0.7768922,1,0.9047241,1,0.227472083,Exp. 6b
3,2,1,24,16,0.8,0.9258438,0.6407549,1,1.1468501,1,0.145822777,Exp. 6b
1,2,1,25,16,0.8,1.0218273,1.1790559,1,0.6360069,1,0.171023778,Exp. 6b
5,2,1,26,16,0.8,0.8379306,0.6442531,2,0.8098681,1,0.144081427,Exp. 6b
5,3,2,27,16,1.1,0.6458858,0.882169,2,1.1579527,1,0.304545466,Exp. 6b
1,3,2,28,16,1.1,0.9099752,0.6860565,2,0.4390428,1,0.198617984,Exp. 6b
5,4,1,29,16,1.4,1.2378384,0.8390965,1,0.6607757,1,0.275025089,Exp. 6b
1,5,1,30,16,1.7,1.8778354,0.5573383,1,0.4768468,1,0.397440793,Exp. 6b
1,5,2,31,16,1.7,1.2700704,0.797225,2,0.6434626,1,0.397440793,Exp. 6b
1,2,1,32,16,0.8,0.8940258,0.835927,1,0.4393859,1,0.171023778,Exp. 6b
5,2,1,33,16,0.8,0.5819341,0.7034431,2,0.6371108,1,0.144081427,Exp. 6b
3,3,1,34,16,1.1,0.9099374,0.637084,1,0.4639828,1,0.166535245,Exp. 6b
5,1,2,35,16,0.5,0.5979949,0.8239236,2,0.5598895,1,0.141614616,Exp. 6b
5,4,2,36,16,1.4,1.4380551,0.5680779,2,0.856803,1,0.275025089,Exp. 6b
5,3,2,37,16,1.1,0.8538211,0.7128105,2,0.5467303,1,0.304545466,Exp. 6b
3,4,1,38,16,1.4,1.1739563,0.7630492,1,0.4781847,1,0.227472083,Exp. 6b
1,4,2,39,16,1.4,1.101983,0.6225879,2,0.466639,1,0.319972212,Exp. 6b
1,1,2,40,16,0.5,0.8218181,0.7290086,2,0.4918184,1,0.144097888,Exp. 6b
1,2,2,41,16,0.8,0.79796,0.7319225,2,0.6313322,1,0.171023778,Exp. 6b
1,3,1,42,16,1.1,0.8299164,0.5833317,1,0.5115111,1,0.198617984,Exp. 6b
3,1,2,43,16,0.5,0.72595,0.7278915,2,0.630457,1,0.165782352,Exp. 6b
5,5,1,44,16,1.7,1.0539896,0.6865304,2,1.0257727,1,0.311913092,Exp. 6b
5,1,1,45,16,0.5,0.5499199,1.0821702,2,0.8817673,1,0.141614616,Exp. 6b
1,4,1,46,16,1.4,1.0139816,0.6737293,1,0.4788396,1,0.319972212,Exp. 6b
3,2,1,47,16,0.8,1.0779467,0.6869764,1,0.8411398,1,0.145822777,Exp. 6b
5,5,2,48,16,1.7,1.141958,0.6011999,1,0.8043125,1,0.311913092,Exp. 6b
5,3,1,49,16,1.1,1.069995,0.8284017,1,0.4815002,1,0.304545466,Exp. 6b
3,3,2,50,16,1.1,1.0220794,0.721335,2,0.7485929,1,0.166535245,Exp. 6b
5,4,1,51,16,1.4,0.782148,0.9405853,1,0.8726402,1,0.275025089,Exp. 6b
3,5,2,52,16,1.7,1.7099303,0.5046102,2,0.688934,1,0.257121251,Exp. 6b
3,1,1,53,16,0.5,0.5099493,0.7049398,1,0.7292261,1,0.165782352,Exp. 6b
1,5,1,54,16,1.7,0.6859373,0.6490267,1,0.4205262,1,0.397440793,Exp. 6b
5,2,2,55,16,0.8,0.5579555,0.8126109,2,0.7506632,1,0.144081427,Exp. 6b
1,3,2,56,16,1.1,0.8218958,0.6947877,2,0.4269609,1,0.198617984,Exp. 6b
3,4,2,57,16,1.4,0.8460383,0.5074671,2,0.7503695,1,0.227472083,Exp. 6b
3,2,2,58,16,0.8,1.0218834,0.8707505,2,0.5959498,1,0.145822777,Exp. 6b
1,1,1,59,16,0.5,0.6299898,0.5879291,1,0.444132,1,0.144097888,Exp. 6b
3,5,1,60,16,1.7,1.6858949,0.730791,1,0.5388568,1,0.257121251,Exp. 6b
