WMSize,DurLevel,TPresent,NT,NSub,curDur,phyDur,repVDur,repDur,presentColorDeg,respColorDeg,WMRP
1,5,1,354,3,1.7,1.700180981,1.040160137,1.029939936,2.792526803,2.792526803,1
3,3,1,355,3,1.1,1.099111952,0.940132549,0.933994143,3.298672286,3.298672286,2
5,5,1,356,3,1.7,1.700195288,1.040159515,1.030198081,1.710422667,1.710422667,2
5,3,1,357,3,1.1,1.100099432,1.010121443,0.998001548,2.809980096,2.809980096,2
5,4,2,358,3,1.4,1.400157624,1.06012093,1.046013633,4.031710572,4.08407045,1
3,1,1,359,3,0.5,0.500055206,1.120104701,1.109983715,2.740166926,2.740166926,1
1,2,1,360,3,0.8,0.79908113,1.051111063,1.046019542,4.991641661,4.991641661,1
1,4,2,1,4,1.4,1.400186048,1.419329566,1.39806807,2.00712864,2.635447171,2
3,2,2,2,4,0.8,0.800146612,0.700092869,0.693907452,1.675516082,1.064650844,2
1,2,1,3,4,0.8,0.800071347,1.071577325,1.061965159,1.692969374,1.692969374,1
1,4,1,4,4,1.4,1.400097721,0.830217909,0.822005927,3.647738137,3.647738137,1
1,3,1,5,4,1.1,1.100013933,0.979994041,0.965902655,5.585053606,5.585053606,1
5,3,2,6,4,1.1,1.100034771,0.740111629,0.725844832,5.131268001,2.635447171,2
1,1,2,7,4,0.5,0.499991603,0.428710985,0.425481754,1.780235837,1.727875959,1
3,3,2,8,4,1.1,1.100134918,0.860131833,0.854037232,3.001966313,5.742133239,1
5,1,1,9,4,0.5,0.500096414,0.910303014,0.901962895,2.757620218,2.757620218,2
1,2,2,10,4,0.8,0.800010077,0.770036127,0.757932741,5.654866776,5.585053606,1
5,4,2,11,4,1.4,1.400088701,1.090150444,1.077980501,4.71238898,3.263765701,2
3,5,1,12,4,1.7,1.70016378,1.059226347,1.045974698,0.767944871,0.767944871,2
1,5,1,13,4,1.7,1.700221628,1.120155494,1.109992212,5.148721293,5.148721293,1
5,2,2,14,4,0.8,0.800159363,0.960231606,0.949982173,0.558505361,3.717551307,2
1,1,1,15,4,0.5,0.500019905,0.730066507,0.725943423,3.700098014,3.700098014,1
3,5,2,16,4,1.7,1.70019457,1.210136747,1.205911339,5.654866776,2.897246558,2
3,4,2,17,4,1.4,1.400068174,1.039989214,1.029965888,2.809980096,0.41887902,2
5,1,2,18,4,0.5,0.50002768,0.640067527,0.629994128,3.141592654,2.443460953,2
1,3,2,19,4,1.1,1.10012652,0.720058707,0.709965092,3.612831552,4.869468613,2
5,2,1,20,4,0.8,0.800139148,0.960206414,0.950005188,2.111848395,2.111848395,2
5,5,2,21,4,1.7,1.700207322,1.429093221,1.413973624,4.677482395,0.122173048,2
3,2,1,22,4,0.8,0.800125152,0.92839655,0.91793936,1.850049007,1.850049007,2
3,1,1,23,4,0.5,0.50004914,0.770109216,0.757926832,3.595378259,3.595378259,2
3,3,1,24,4,1.1,1.100106304,1.040075365,1.029935409,3.996803987,3.996803987,2
3,1,2,25,4,0.5,0.500054427,1.039959046,1.029921724,3.665191429,4.171336912,2
5,5,1,26,4,1.7,1.700188039,1.479157103,1.461991657,1.780235837,1.780235837,2
5,4,1,27,4,1.4,1.400143129,1.25003981,1.237894126,4.206243497,4.206243497,2
3,4,1,28,4,1.4,1.400135975,1.390168296,1.38192148,2.478367538,2.478367538,2
5,3,1,29,4,1.1,1.100090443,1.021528682,1.013968274,3.560471674,3.560471674,2
1,5,2,30,4,1.7,1.700241533,1.280131322,1.269908948,3.665191429,2.967059728,2
1,4,2,31,4,1.4,1.400107051,1.150102386,1.141866767,0.558505361,3.473205211,2
5,1,1,32,4,0.5,0.500129693,0.61007585,0.59793732,2.321287905,2.321287905,2
5,1,2,33,4,0.5,0.500063758,0.430007912,0.422060603,3.420845334,2.373647783,2
1,5,1,34,4,1.7,1.700157871,1.000124094,0.998003317,4.78220215,4.78220215,1
5,3,1,35,4,1.1,1.100129942,1.150148727,1.141863968,0.907571211,0.907571211,2
1,3,2,36,4,1.1,1.100117501,1.008472636,0.997840034,0.785398163,1.186823891,1
1,1,2,37,4,0.5,0.500036078,0.6099869,0.597926745,5.340707511,2.932153143,2
3,4,1,38,4,1.4,1.400105496,0.850120922,0.837918323,4.01425728,4.01425728,2
5,2,2,39,4,0.8,0.800082543,1.18971434,1.173936638,1.274090354,3.263765701,2
3,1,1,40,4,0.5,0.500026747,0.549146392,0.534026794,3.281218994,3.281218994,2
5,2,1,41,4,0.8,0.800093429,0.740069642,0.725930049,2.07694181,2.07694181,2
3,3,1,42,4,1.1,1.1000836,0.979602786,0.965991605,1.431169987,1.431169987,2
3,5,1,43,4,1.7,1.700167201,1.280046416,1.270009716,1.134464014,1.134464014,2
3,3,2,44,4,1.1,1.100046901,1.260047299,1.253953321,3.577924967,1.274090354,2
1,2,1,45,4,0.8,0.800194508,1.070144796,1.0620115,5.654866776,5.654866776,1
3,2,2,46,4,0.8,0.800140703,0.91173741,0.902091343,0.331612558,4.921828491,2
5,5,2,47,4,1.7,1.700202968,1.010121009,0.997963507,3.996803987,4.939281783,2
3,4,2,48,4,1.4,1.400150904,0.991191158,0.981918619,0.872664626,3.996803987,2
5,4,1,49,4,1.4,1.400130688,1.150066619,1.141948252,4.4331363,4.4331363,2
1,4,1,50,4,1.4,1.400148416,1.780124169,1.765992352,0.06981317,0.06981317,1
5,3,2,51,4,1.1,1.100136784,1.55911065,1.541947692,1.692969374,1.326450232,2
1,1,1,52,4,0.5,0.500058471,1.140099562,1.125964634,5.358160804,5.358160804,1
1,5,2,53,4,1.7,1.700243399,1.150225236,1.141974999,1.93731547,1.291543646,1
5,4,2,54,4,1.4,1.400129444,1.34911075,1.334004215,4.799655443,3.543018382,2
3,5,2,55,4,1.7,1.700197369,2.030177975,2.021872999,6.265732015,3.124139361,2
1,3,1,56,4,1.1,1.10013554,1.290405039,1.285971874,3.804817769,3.804817769,1
1,2,2,57,4,0.8,0.800119554,1.090062738,1.077959352,3.630284844,3.647738137,1
3,2,1,58,4,0.8,0.800102137,0.921645997,0.917932206,4.817108736,4.817108736,1
3,1,2,59,4,0.5,0.500109477,0.829973763,0.822030497,4.136430327,4.607669225,2
5,5,1,60,4,1.7,1.700193637,1.119956135,1.109879314,0.837758041,0.837758041,2
1,2,1,61,4,0.8,0.800073835,0.960032246,0.950006121,1.256637061,1.256637061,1
3,1,2,62,4,0.5,0.500107611,0.6700393,0.661911602,3.228859116,2.757620218,1
1,2,2,63,4,0.8,0.800136659,0.650518833,0.646011958,5.462880559,4.08407045,2
3,5,1,64,4,1.7,1.70018835,1.078419938,1.061798767,2.914699851,2.914699851,1
5,4,1,65,4,1.4,1.40015277,1.260161752,1.254030763,5.742133239,5.742133239,1
1,5,2,66,4,1.7,1.700183685,1.459396534,1.446004618,0.541052068,0.366519143,1
5,2,1,67,4,0.8,0.800031537,1.85869837,1.845999393,5.480333851,5.480333851,1
5,1,1,68,4,0.5,0.500089883,1.18017897,1.173956854,3.769911184,3.769911184,1
3,3,2,69,4,1.1,1.100025441,1.01010888,0.997963196,6.265732015,1.884955592,2
1,1,1,70,4,0.5,0.500054427,0.940035306,0.933921112,0.261799388,0.261799388,1
3,5,2,71,4,1.7,1.700174665,1.28001998,1.269962753,4.921828491,5.969026042,1
1,3,1,72,4,1.1,1.100127764,1.169063961,1.15799314,2.251474735,2.251474735,1
5,3,1,73,4,1.1,1.100091376,1.170080976,1.157934981,4.764748858,4.764748858,1
3,4,1,74,4,1.4,1.400141884,1.280169266,1.269932274,6.056292504,6.056292504,1
3,1,1,75,4,0.5,0.499972942,1.010049476,0.99792774,3.193952531,3.193952531,1
5,1,2,76,4,0.5,0.499896743,1.010067515,0.997993986,3.874630939,5.934119457,2
3,3,1,77,4,1.1,1.100084223,0.710096004,0.693916783,5.794493117,5.794493117,1
1,1,2,78,4,0.5,0.50004292,0.770105483,0.757982815,4.834562028,0.663225116,2
5,5,1,79,4,1.7,1.700198302,0.940431227,0.933976472,4.345869837,4.345869837,2
3,4,2,80,4,1.4,1.400106118,0.909968986,0.901940502,6.143558967,5.550147021,1
3,2,1,81,4,0.8,0.800060461,0.979985644,0.966021773,1.064650844,1.064650844,1
1,4,2,82,4,1.4,1.400182938,1.260331877,1.253897338,4.939281783,5.096361416,1
1,3,2,83,4,1.1,1.100061519,1.279924498,1.269847989,5.183627878,5.288347634,1
5,5,2,84,4,1.7,1.70017622,1.610168532,1.605921353,3.316125579,4.939281783,1
1,4,1,85,4,1.4,1.400178895,1.740750762,1.733957314,0.645771823,0.645771823,1
5,2,2,86,4,0.8,0.800105247,1.401329024,1.397945841,1.675516082,1.256637061,1
1,5,1,87,4,1.7,1.700168756,1.380176668,1.365916402,3.316125579,3.316125579,1
3,2,2,88,4,0.8,0.800061394,1.409246501,1.397981297,2.321287905,5.445427266,2
5,3,2,89,4,1.1,1.100105371,1.050092184,1.045947018,3.001966313,4.450589593,1
5,4,2,90,4,1.4,1.400215284,1.130481151,1.125956859,5.969026042,4.799655443,2
5,3,1,91,4,1.1,1.100116879,1.161259382,1.1579807,1.884955592,1.884955592,1
5,5,2,92,4,1.7,1.700209499,1.440132032,1.429925207,2.757620218,2.478367538,1
3,4,2,93,4,1.4,1.400152459,1.490167612,1.477805462,0.453785606,0.13962634,1
3,1,1,94,4,0.5,0.500074954,1.230121868,1.221899933,0.872664626,0.872664626,1
5,1,1,95,4,0.5,0.500088639,1.139536938,1.125896833,2.809980096,2.809980096,2
5,3,2,96,4,1.1,1.10010786,1.501164746,1.493961071,0.383972435,0.890117919,1
1,5,2,97,4,1.7,1.700182441,1.390112935,1.381984305,2.827433388,1.972222055,2
3,2,2,98,4,0.8,0.800032159,0.970111268,0.966007778,5.218534463,2.181661565,1
5,4,1,99,4,1.4,1.400204398,1.250122539,1.237951041,0.471238898,0.471238898,1
3,5,1,100,4,1.7,1.700193326,1.470094163,1.461939718,1.500983157,1.500983157,1
5,1,2,101,4,0.5,0.500053805,1.060102473,1.045981541,0.610865238,2.670353756,2
3,3,2,102,4,1.1,1.099977234,0.949975928,0.933986425,4.677482395,0.436332313,2
5,5,1,103,4,1.7,1.700197369,1.440133587,1.430008248,0.715584993,0.715584993,1
1,4,1,104,4,1.4,1.400081237,1.490237901,1.47779862,2.879793266,2.879793266,1
1,1,1,105,4,0.5,0.500076198,0.800057973,0.789973999,5.899212872,5.899212872,1
5,2,1,106,4,0.8,0.800082854,0.500058782,0.485945314,4.817108736,4.817108736,2
1,4,2,107,4,1.4,1.400123846,1.570060822,1.557954948,2.49582083,1.117010721,2
3,1,2,108,4,0.5,0.499996268,0.830128959,0.821892718,4.031710572,5.358160804,2
3,2,1,109,4,0.8,0.800191398,0.659042165,0.645906524,1.413716694,1.413716694,1
5,4,2,110,4,1.4,1.400151837,1.031887306,1.029951581,2.111848395,0.27925268,2
1,5,1,111,4,1.7,1.700174665,0.980217349,0.965975432,1.623156204,1.623156204,1
1,2,2,112,4,0.8,0.80005704,0.800086897,0.789983019,0.017453293,3.804817769,2
5,2,2,113,4,0.8,0.800095606,1.070173098,1.061985375,2.775073511,5.637413484,2
3,4,1,114,4,1.4,1.400124779,0.890816137,0.885967769,1.291543646,1.291543646,1
1,3,1,115,4,1.1,1.100131497,0.960086673,0.949975952,4.677482395,4.677482395,1
1,2,1,116,4,0.8,0.800013187,0.59947588,0.581995066,4.345869837,4.345869837,1
3,5,2,117,4,1.7,1.700131434,1.081392919,1.077941002,1.8675023,3.94444411,2
1,3,2,118,4,1.1,1.100097596,0.770140939,0.757961666,1.658062789,1.204277184,1
3,3,1,119,4,1.1,1.100056231,1.27996493,1.26992201,5.689773362,5.689773362,2
1,1,2,120,4,0.5,0.5000339,0.700101888,0.693961569,0.837758041,5.044001538,2
1,1,2,121,4,0.5,0.500035767,0.540584805,0.533947797,5.777039824,2.949606436,2
3,5,2,122,4,1.7,1.700132989,1.188749886,1.173843956,5.759586532,0.523598776,1
3,1,1,123,4,0.5,0.500038877,1.210105023,1.205949593,5.288347634,5.288347634,1
5,1,2,124,4,0.5,0.500043231,0.929341721,0.917927541,4.974188368,2.181661565,1
5,5,2,125,4,1.7,1.700175287,1.771333366,1.765934503,0.20943951,0.541052068,1
3,3,1,126,4,1.1,1.100127453,1.16023117,1.157960484,2.827433388,2.827433388,1
1,2,1,127,4,0.8,0.800138526,0.690026287,0.677967687,5.794493117,5.794493117,1
1,4,1,128,4,1.4,1.40012509,0.940107461,0.933929509,2.530727415,2.530727415,1
5,4,1,129,4,1.4,1.400178895,1.319281732,1.301993125,5.567600314,5.567600314,1
1,5,2,130,4,1.7,1.700205145,1.051223963,1.045884193,1.274090354,3.089232776,2
1,1,1,131,4,0.5,0.500095792,1.17013447,1.157967015,2.687807048,2.687807048,1
3,4,2,132,4,1.4,1.400160856,1.170136958,1.157968881,3.071779484,6.021385919,2
5,5,1,133,4,1.7,1.700055858,1.348728825,1.333982133,2.49582083,2.49582083,1
5,2,1,134,4,0.8,0.800076634,1.140078413,1.125975519,1.483529864,1.483529864,1
3,1,2,135,4,0.5,0.500028302,0.910086549,0.901957608,5.881759579,3.438298626,2
3,5,1,136,4,1.7,1.700176842,1.090117787,1.077917987,2.548180708,2.548180708,1
1,3,2,137,4,1.1,1.100076447,1.140204062,1.12594193,0.13962634,3.665191429,2
5,4,2,138,4,1.4,1.400143751,1.040109887,1.029889068,4.607669225,6.003932627,2
1,2,2,139,4,0.8,0.800029049,0.770051678,0.757960422,5.078908123,0.785398163,1
5,3,2,140,4,1.1,1.100152024,0.920871883,0.918029243,2.583087293,1.396263402,2
1,5,1,141,4,1.7,1.700193326,1.200164402,1.189962243,6.108652382,6.108652382,1
5,1,1,142,4,0.5,0.500179455,0.860005872,0.854086061,0.157079633,0.157079633,1
1,4,2,143,4,1.4,1.400126645,1.008843676,0.997830393,6.143558967,6.056292504,1
3,3,2,144,4,1.1,1.10006494,1.470170983,1.461911727,4.485496178,4.747295565,1
3,2,2,145,4,0.8,0.800135104,1.010095506,0.997888242,1.082104136,3.176499239,2
1,3,1,146,4,1.1,1.100137406,1.180137916,1.173973026,4.171336912,4.171336912,1
5,3,1,147,4,1.1,1.100122166,1.478404139,1.461958068,5.951572749,5.951572749,1
3,4,1,148,4,1.4,1.40015277,1.239693316,1.22198173,0.104719755,0.104719755,1
3,2,1,149,4,0.8,0.800074768,1.199737069,1.189818555,0.34906585,0.34906585,1
5,2,2,150,4,0.8,0.800075701,1.090134893,1.07798019,3.735004599,3.979350695,2
3,2,2,151,4,0.8,0.800072902,1.270098952,1.253951143,1.815142422,4.380776423,2
5,4,2,152,4,1.4,1.400077194,1.070872257,1.061999993,1.204277184,5.532693729,1
5,3,2,153,4,1.1,1.100149846,1.190173707,1.174011903,2.07694181,5.619960191,2
5,5,1,154,4,1.7,1.700470128,1.181812414,1.173720794,0.767944871,0.767944871,1
1,5,1,155,4,1.7,1.700136411,1.470282637,1.461967709,0.523598776,0.523598776,1
3,1,1,156,4,0.5,0.500082108,1.311534069,1.302056261,3.455751919,3.455751919,1
3,3,2,157,4,1.1,1.100069605,0.950042795,0.933981138,4.660029103,1.954768762,2
3,5,2,158,4,1.7,1.700294406,1.350100706,1.333976224,6.126105675,2.792526803,2
1,3,2,159,4,1.1,1.100045657,1.028755709,1.013953345,4.677482395,3.595378259,1
5,4,1,160,4,1.4,1.400133487,1.220184357,1.205958613,5.009094953,5.009094953,1
3,4,1,161,4,1.4,1.400177029,1.079307882,1.061907621,0.750491578,0.750491578,1
5,2,1,162,4,0.8,0.799973688,0.651707528,0.646019422,1.396263402,1.396263402,1
3,2,1,163,4,0.8,0.800214724,1.220158542,1.205934976,1.570796327,1.570796327,1
1,2,1,164,4,0.8,0.800129506,1.130180089,1.125955304,3.420845334,3.420845334,1
1,5,2,165,4,1.7,1.700090381,1.180068249,1.173896206,3.420845334,3.857177647,1
1,4,2,166,4,1.4,1.400069729,1.200122415,1.189951979,1.308996939,5.742133239,2
1,1,1,167,4,0.5,0.500123472,0.770085579,0.75800583,2.338741198,2.338741198,1
3,3,1,168,4,1.1,1.100129009,0.960207036,0.949964134,1.204277184,1.204277184,1
5,2,2,169,4,0.8,0.800089074,1.188750509,1.173960586,2.844886681,4.50294947,1
1,1,2,170,4,0.5,0.500060026,0.720043467,0.709949852,4.118977035,3.525565089,2
5,5,2,171,4,1.7,1.700126458,1.260216801,1.253989709,4.904375198,3.822271062,2
1,3,1,172,4,1.1,1.100107549,1.200143875,1.189852144,4.206243497,4.206243497,1
1,4,1,173,4,1.4,1.400136286,1.100099773,1.093909692,0.20943951,0.20943951,1
3,4,2,174,4,1.4,1.400119802,1.280180152,1.269901794,2.478367538,5.044001538,2
5,1,2,175,4,0.5,0.500000311,1.190157846,1.173944724,4.328416545,1.8675023,2
5,3,1,176,4,1.1,1.100121544,1.010191298,0.997954799,0.645771823,0.645771823,1
3,5,1,177,4,1.7,1.700131434,0.810103095,0.805929626,4.15388362,4.15388362,1
5,1,1,178,4,0.5,0.500022393,0.849606505,0.838043661,1.588249619,1.588249619,2
3,1,2,179,4,0.5,0.500060648,0.830057115,0.821927862,1.291543646,0.314159265,1
1,2,2,180,4,0.8,0.800064815,0.269960551,0.26198805,3.473205211,0.122173048,2
5,5,2,181,4,1.7,1.700100644,0.650105807,0.646002938,0.471238898,5.183627878,2
5,5,1,182,4,1.7,1.700194259,1.360145206,1.349967306,5.166174586,5.166174586,1
1,4,2,183,4,1.4,1.400163344,1.89016954,1.877858086,2.548180708,5.864306287,2
3,5,1,184,4,1.7,1.700141076,1.079916536,1.061899224,0.488692191,0.488692191,1
1,5,2,185,4,1.7,1.700206389,1.37009267,1.365976428,1.221730476,0.994837674,1
3,1,2,186,4,0.5,0.500083041,0.880060971,0.869984773,4.64257581,1.79768913,2
1,1,1,187,4,0.5,0.500070289,0.540801271,0.533964592,6.213372137,6.213372137,1
5,4,2,188,4,1.4,1.400126956,0.860018624,0.853983738,0.959931089,1.134464014,1
1,4,1,189,4,1.4,1.40012509,1.250124405,1.238006091,4.50294947,4.50294947,1
3,4,1,190,4,1.4,1.400119802,1.371008916,1.365974873,5.183627878,5.183627878,1
5,1,1,191,4,0.5,0.500108544,1.030171132,1.013965786,4.450589593,4.450589593,1
5,4,1,192,4,1.4,1.400171742,0.979637308,0.965927536,0.13962634,0.13962634,1
3,3,2,193,4,1.1,1.100125587,1.250132181,1.237917763,3.159045946,1.117010721,2
3,3,1,194,4,1.1,1.100040992,1.20019768,1.189963487,4.834562028,4.834562028,1
1,3,1,195,4,1.1,1.100091998,1.360150493,1.349929674,1.274090354,1.274090354,1
1,3,2,196,4,1.1,1.10005281,0.761747611,0.757910037,5.742133239,5.270894341,1
3,2,2,197,4,0.8,0.800015675,1.189633166,1.17401408,4.22369679,0.401425728,2
1,2,1,198,4,0.8,0.800062016,0.911400271,0.901984977,4.64257581,4.64257581,1
5,2,1,199,4,0.8,0.800070414,0.900038628,0.8859404,1.082104136,1.082104136,2
5,1,2,200,4,0.5,0.500104812,0.811042667,0.805978144,3.647738137,2.111848395,2
5,3,1,201,4,1.1,1.100094486,1.360039772,1.349966062,5.619960191,5.619960191,1
1,1,2,202,4,0.5,0.500086773,0.919356003,0.901868658,5.148721293,4.694935688,2
3,2,1,203,4,0.8,0.800090629,1.250114764,1.237908433,3.211405824,3.211405824,1
5,3,2,204,4,1.1,1.100172861,1.120047884,1.109994078,2.111848395,4.101523742,1
1,5,1,205,4,1.7,1.700192704,1.330149797,1.31798172,3.193952531,3.193952531,1
3,5,2,206,4,1.7,1.700181819,1.081053914,1.077992319,3.543018382,2.21656815,2
5,2,2,207,4,0.8,0.800044599,1.321739674,1.317936934,1.117010721,1.727875959,1
1,2,2,208,4,0.8,0.800050509,0.900087146,0.885903389,0.680678408,2.565634,2
3,1,1,209,4,0.5,0.500016795,0.499937486,0.485929763,2.844886681,2.844886681,1
3,4,2,210,4,1.4,1.400158057,1.19995229,1.189959444,1.780235837,1.274090354,1
3,4,2,211,4,1.4,1.400151526,1.200137655,1.189945759,1.029744259,0.06981317,2
3,4,1,212,4,1.4,1.400132554,1.340096327,1.333958807,1.762782545,1.762782545,1
1,4,2,213,4,1.4,1.400160856,1.390084011,1.381872651,0.087266463,3.159045946,2
1,5,2,214,4,1.7,1.700244332,1.268239401,1.253956431,0.890117919,4.886921906,2
5,1,1,215,4,0.5,0.500031723,0.970484485,0.96605132,6.003932627,6.003932627,1
3,1,2,216,4,0.5,0.500096414,0.75118745,0.741975248,2.391101075,1.134464014,2
5,2,1,217,4,0.8,0.800051131,0.800083787,0.789992971,2.844886681,2.844886681,2
1,2,2,218,4,0.8,0.800085031,1.060108382,1.045978742,1.099557429,1.274090354,1
3,2,1,219,4,0.8,0.800070725,0.860085491,0.85393833,2.565634,2.565634,1
5,1,2,220,4,0.5,0.499955214,1.130043243,1.125883459,2.042035225,1.134464014,1
1,1,2,221,4,0.5,0.500029546,1.060036849,1.045983096,4.310963252,6.003932627,2
5,5,1,222,4,1.7,1.700205767,1.050102759,1.045969411,4.607669225,4.607669225,1
3,5,1,223,4,1.7,1.700230959,1.200207011,1.190046217,0.628318531,0.628318531,1
1,2,1,224,4,0.8,0.800159674,1.140121333,1.125943796,0.104719755,0.104719755,1
5,2,2,225,4,0.8,0.800091873,1.010116033,0.997886686,0.471238898,4.118977035,2
3,3,1,226,4,1.1,1.100106304,1.170094349,1.158068406,2.14675498,2.14675498,1
1,3,1,227,4,1.1,1.100145181,1.23132829,1.221950006,0.488692191,0.488692191,1
3,5,2,228,4,1.7,1.700190838,1.00013498,0.997953554,2.00712864,3.490658504,2
3,1,1,229,4,0.5,0.500024881,1.080925154,1.077980812,5.218534463,5.218534463,1
5,4,2,230,4,1.4,1.400102075,0.96008885,0.949968177,2.740166926,0.663225116,1
5,5,2,231,4,1.7,1.70015476,1.260154599,1.25391631,0.436332313,0.942477796,1
5,4,1,232,4,1.4,1.40017112,1.280157137,1.270083115,5.270894341,5.270894341,1
5,3,2,233,4,1.1,1.100128697,0.928292982,0.917933451,0.191986218,3.94444411,1
5,3,1,234,4,1.1,1.100130875,1.349622989,1.333946366,2.932153143,2.932153143,1
1,4,1,235,4,1.4,1.400127578,1.49019156,1.477980874,2.757620218,2.757620218,1
1,5,1,236,4,1.7,1.700221939,1.6201387,1.605884654,5.410520681,5.410520681,1
1,1,1,237,4,0.5,0.500020838,1.120040419,1.109836394,0.06981317,0.06981317,1
3,3,2,238,4,1.1,1.100118434,0.930034348,0.91797917,4.625122518,4.468042885,1
3,2,2,239,4,0.8,0.800115511,1.100022331,1.093924309,4.049163865,5.201081171,2
1,3,2,240,4,1.1,1.100096352,1.190226269,1.17394659,5.462880559,0.785398163,2
3,3,2,241,4,1.1,1.100108793,1.210125239,1.205901386,1.047197551,3.700098014,2
1,2,1,242,4,0.8,0.800085342,1.180094063,1.173943791,0.122173048,0.122173048,1
3,1,1,243,4,0.5,0.500045719,1.001336426,0.997979058,6.16101226,6.16101226,1
5,1,2,244,4,0.5,0.500106989,0.930136983,0.918029243,5.445427266,5.602506899,1
1,3,1,245,4,1.1,1.100134918,0.910055137,0.901916243,4.834562028,4.834562028,1
5,3,1,246,4,1.1,1.10016944,1.150138463,1.141975933,1.361356817,1.361356817,1
3,2,1,247,4,0.8,0.800012254,1.120174777,1.109967953,4.607669225,4.607669225,1
1,5,2,248,4,1.7,1.700157249,1.220092918,1.20598847,4.450589593,2.07694181,2
1,3,2,249,4,1.1,1.100087022,0.880061593,0.869979797,3.036872898,6.23082543,2
3,5,1,250,4,1.7,1.700189905,1.230059354,1.221913929,5.009094953,5.009094953,1
1,1,1,251,4,0.5,0.500037633,1.150098654,1.141906576,1.291543646,1.291543646,1
1,4,1,252,4,1.4,1.400178273,1.329499778,1.317985452,0.191986218,0.191986218,1
5,2,2,253,4,0.8,0.800046465,1.310121756,1.301946162,3.717551307,2.164208272,2
5,4,2,254,4,1.4,1.400216217,0.960052773,0.949901309,0.034906585,6.108652382,1
5,2,1,255,4,0.8,0.800138526,0.850008646,0.837986124,1.762782545,1.762782545,2
3,2,2,256,4,0.8,0.800145057,0.930084733,0.917981347,3.682644722,3.176499239,1
1,2,2,257,4,0.8,0.800052064,1.020678682,1.013948058,0.959931089,4.101523742,2
5,4,1,258,4,1.4,1.400072528,1.410137555,1.397998714,1.93731547,1.93731547,1
1,1,2,259,4,0.5,0.500026747,0.790131658,0.773987582,0.802851456,6.178465552,1
5,1,1,260,4,0.5,0.500040743,0.430026884,0.421968543,2.478367538,2.478367538,1
1,4,2,261,4,1.4,1.400179206,0.920179878,0.917955221,4.904375198,2.600540585,2
3,4,1,262,4,1.4,1.400074083,1.200091003,1.189960999,3.822271062,3.822271062,1
5,3,2,263,4,1.1,1.100112525,1.188477438,1.173925441,0.820304748,5.009094953,1
3,4,2,264,4,1.4,1.400077505,1.130331242,1.125918915,3.263765701,2.583087293,2
1,5,1,265,4,1.7,1.700145741,1.620114752,1.60596645,3.682644722,3.682644722,1
5,5,2,266,4,1.7,1.700171866,1.690333879,1.686001172,5.183627878,5.846852994,1
